Default schedule
Rate	71.43
Rev Jump	14.29
Prior Change	14.29
Rate Tried	% Accepted	Rev Jump Tried	% Accepted	Prior Change Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
711	0.241913	143	0.006993	146	0.732877	0.900342	711	0.241913	0.280000	0.316960	
709	0.270804	133	0.000000	158	0.784810	0.900342	709	0.270804	0.316000	0.316959	
710	0.292958	142	0.014085	148	0.763514	0.900342	710	0.292958	0.323000	0.316966	
739	0.296346	129	0.000000	132	0.689394	0.900342	739	0.296346	0.310000	0.316957	
680	0.279412	159	0.025157	161	0.770186	0.900342	680	0.279412	0.318000	0.316959	
739	0.324763	129	0.046512	132	0.681818	0.900342	739	0.324763	0.336000	0.316982	
751	0.318242	119	0.008403	130	0.723077	0.900342	751	0.318242	0.334000	0.317003	
737	0.306649	125	0.024000	138	0.746377	0.900342	737	0.306649	0.332000	0.317022	
758	0.320580	133	0.015038	109	0.633028	0.900342	758	0.320580	0.314000	0.317018	
747	0.303882	132	0.007576	121	0.702479	0.900342	747	0.303882	0.313000	0.317013	
724	0.306630	148	0.074324	128	0.703125	0.900342	724	0.306630	0.323000	0.317020	
725	0.372414	129	0.038760	146	0.671233	0.900342	725	0.372414	0.373000	0.317089	
723	0.316736	150	0.013333	127	0.732283	0.900342	723	0.316736	0.324000	0.317098	
732	0.314208	144	0.013889	124	0.701613	0.900342	732	0.314208	0.319000	0.317100	
709	0.317348	135	0.014815	156	0.647436	0.900342	709	0.317348	0.328000	0.317113	
707	0.302687	142	0.014085	151	0.589404	0.900342	707	0.302687	0.305000	0.317099	
716	0.303073	124	0.048387	160	0.693750	0.900342	716	0.303073	0.334000	0.317119	
728	0.322802	128	0.054688	144	0.743056	0.900342	728	0.322802	0.349000	0.317158	
754	0.295756	125	0.000000	121	0.752066	0.900342	754	0.295756	0.314000	0.317154	
713	0.259467	144	0.020833	143	0.762238	0.900342	713	0.259467	0.297000	0.317130	
707	0.322489	146	0.006849	147	0.748299	0.900342	707	0.322489	0.339000	0.317156	
692	0.286127	145	0.000000	163	0.766871	0.900342	692	0.286127	0.323000	0.317163	
722	0.314404	126	0.023810	152	0.717105	0.900342	722	0.314404	0.339000	0.317190	
718	0.337047	122	0.000000	160	0.750000	0.900342	718	0.337047	0.362000	0.317244	
725	0.285517	109	0.055046	166	0.795181	0.900342	725	0.285517	0.345000	0.317277	
702	0.334758	125	0.000000	173	0.739884	0.900342	702	0.334758	0.363000	0.317333	
718	0.288301	140	0.000000	142	0.767606	0.900342	718	0.288301	0.316000	0.317331	
735	0.311565	127	0.000000	138	0.768116	0.900342	735	0.311565	0.335000	0.317352	
720	0.286111	149	0.013423	131	0.786260	0.900342	720	0.286111	0.311000	0.317345	
734	0.302452	132	0.015152	134	0.761194	0.900342	734	0.302452	0.326000	0.317355	
728	0.277473	130	0.007692	142	0.697183	0.900342	728	0.277473	0.302000	0.317337	
764	0.302356	117	0.017094	119	0.722689	0.900342	764	0.302356	0.319000	0.317339	
753	0.289509	127	0.007874	120	0.733333	0.900342	753	0.289509	0.307000	0.317326	
752	0.332447	143	0.013986	105	0.723810	0.900342	752	0.332447	0.328000	0.317339	
730	0.291781	113	0.000000	157	0.764331	0.900342	730	0.291781	0.333000	0.317358	
702	0.320513	159	0.006289	139	0.827338	0.900342	702	0.320513	0.341000	0.317386	
700	0.300000	166	0.018072	134	0.746269	0.900342	700	0.300000	0.313000	0.317381	
720	0.319444	135	0.022222	145	0.772414	0.900342	720	0.319444	0.345000	0.317413	
729	0.293553	135	0.007407	136	0.816176	0.900342	729	0.293553	0.326000	0.317424	
691	0.298119	131	0.030534	178	0.764045	0.900342	691	0.298119	0.346000	0.317458	
702	0.304843	140	0.021429	158	0.759494	0.900342	702	0.304843	0.337000	0.317481	
734	0.328338	119	0.025210	147	0.680272	0.900342	734	0.328338	0.344000	0.317512	
719	0.303199	141	0.014184	140	0.678571	0.900342	719	0.303199	0.315000	0.317509	
708	0.317797	136	0.014706	156	0.647436	0.900342	708	0.317797	0.328000	0.317521	
699	0.340486	135	0.059259	166	0.795181	0.900342	699	0.340486	0.378000	0.317593	
746	0.320375	115	0.034783	139	0.676259	0.900342	746	0.320375	0.337000	0.317616	
697	0.311334	140	0.057143	163	0.711656	0.900342	697	0.311334	0.341000	0.317643	
690	0.275362	134	0.052239	176	0.795455	0.900342	690	0.275362	0.337000	0.317666	
726	0.370523	134	0.074627	140	0.814286	0.900342	726	0.370523	0.393000	0.317754	
749	0.256342	107	0.000000	144	0.819444	0.900342	749	0.256342	0.310000	0.317745	
720	0.305556	130	0.030769	150	0.760000	0.900342	720	0.305556	0.338000	0.317769	
739	0.281461	129	0.015504	132	0.795455	0.900342	739	0.281461	0.315000	0.317766	
711	0.299578	137	0.021898	152	0.769737	0.900342	711	0.299578	0.333000	0.317784	
719	0.287900	135	0.007407	146	0.767123	0.900342	719	0.287900	0.320000	0.317786	
711	0.291139	133	0.030075	156	0.769231	0.900342	711	0.291139	0.331000	0.317801	
741	0.303644	115	0.008696	144	0.743056	0.900342	741	0.303644	0.333000	0.317819	
730	0.309589	143	0.020979	127	0.724409	0.900342	730	0.309589	0.321000	0.317823	
732	0.307377	112	0.035714	156	0.717949	0.900342	732	0.307377	0.341000	0.317850	
731	0.326949	138	0.007246	131	0.770992	0.900342	731	0.326949	0.341000	0.317877	
675	0.340741	153	0.013072	172	0.796512	0.900342	675	0.340741	0.369000	0.317936	
723	0.330567	130	0.000000	147	0.761905	0.900342	723	0.330567	0.351000	0.317974	
719	0.337969	136	0.000000	145	0.737931	0.900342	719	0.337969	0.350000	0.318011	
740	0.343243	135	0.000000	125	0.760000	0.900342	740	0.343243	0.349000	0.318047	
717	0.301255	136	0.051471	147	0.707483	0.900342	717	0.301255	0.327000	0.318057	
736	0.326087	135	0.022222	129	0.775194	0.900342	736	0.326087	0.343000	0.318086	
699	0.324750	138	0.014493	163	0.680982	0.900342	699	0.324750	0.340000	0.318111	
708	0.313559	152	0.059211	140	0.678571	0.900342	708	0.313559	0.326000	0.318120	
702	0.320513	147	0.047619	151	0.682119	0.900342	702	0.320513	0.335000	0.318140	
722	0.333795	133	0.090226	145	0.668966	0.900342	722	0.333795	0.350000	0.318176	
740	0.340541	135	0.022222	125	0.720000	0.900342	740	0.340541	0.345000	0.318207	
731	0.339261	137	0.007299	132	0.659091	0.900342	731	0.339261	0.336000	0.318227	
724	0.371547	131	0.015267	145	0.786207	0.900342	724	0.371547	0.385000	0.318304	
693	0.294372	148	0.027027	159	0.792453	0.900342	693	0.294372	0.334000	0.318322	
695	0.342446	141	0.000000	164	0.823171	0.900342	695	0.342446	0.373000	0.318384	
693	0.303030	137	0.021898	170	0.764706	0.900342	693	0.303030	0.343000	0.318412	
706	0.277620	129	0.069767	165	0.751515	0.900342	706	0.277620	0.329000	0.318424	
732	0.285519	139	0.007194	129	0.728682	0.900342	732	0.285519	0.304000	0.318408	
695	0.302158	155	0.012903	150	0.740000	0.900342	695	0.302158	0.323000	0.318413	
715	0.320280	132	0.007576	153	0.803922	0.900342	715	0.320280	0.353000	0.318452	
738	0.327913	133	0.007519	129	0.744186	0.900342	738	0.327913	0.339000	0.318475	
711	0.271449	145	0.000000	144	0.694444	0.900342	711	0.271449	0.293000	0.318446	
714	0.287115	142	0.028169	144	0.680556	0.900342	714	0.287115	0.307000	0.318434	
719	0.276773	137	0.007299	144	0.756944	0.900342	719	0.276773	0.309000	0.318423	
745	0.308725	140	0.014286	115	0.808696	0.900342	745	0.308725	0.325000	0.318430	
722	0.288089	130	0.007692	148	0.756757	0.900342	722	0.288089	0.321000	0.318433	
727	0.281981	114	0.008772	159	0.798742	0.900342	727	0.281981	0.333000	0.318450	
711	0.306610	132	0.030303	157	0.777070	0.900342	711	0.306610	0.344000	0.318478	
700	0.321429	147	0.006803	153	0.725490	0.900342	700	0.321429	0.337000	0.318499	
724	0.303867	128	0.007812	148	0.722973	0.900342	724	0.303867	0.328000	0.318510	
723	0.304288	125	0.016000	152	0.776316	0.900342	723	0.304288	0.340000	0.318534	
719	0.293463	123	0.048780	158	0.734177	0.900342	719	0.293463	0.333000	0.318550	
719	0.301808	135	0.044444	146	0.691781	0.900342	719	0.301808	0.324000	0.318556	
721	0.295423	126	0.015873	153	0.705882	0.900342	721	0.295423	0.323000	0.318561	
741	0.306343	101	0.039604	158	0.620253	0.900342	741	0.306343	0.329000	0.318573	
753	0.297477	122	0.024590	125	0.672000	0.900342	753	0.297477	0.311000	0.318564	
714	0.326331	136	0.022059	150	0.686667	0.900342	714	0.326331	0.339000	0.318587	
721	0.302358	146	0.013699	133	0.789474	0.900342	721	0.302358	0.325000	0.318594	
714	0.355742	132	0.053030	154	0.714286	0.900342	714	0.355742	0.371000	0.318652	
747	0.365462	124	0.032258	129	0.728682	0.900342	747	0.365462	0.371000	0.318710	
735	0.355102	122	0.024590	143	0.839161	0.900342	735	0.355102	0.384000	0.318783	
742	0.355795	115	0.026087	143	0.797203	0.900342	742	0.355795	0.381000	0.318851	
735	0.336054	127	0.015748	138	0.775362	0.900342	735	0.336054	0.356000	0.318892	
734	0.311989	125	0.016000	141	0.723404	0.900342	734	0.311989	0.333000	0.318908	
762	0.322835	113	0.053097	125	0.768000	0.900342	762	0.322835	0.348000	0.318940	
732	0.278689	124	0.032258	144	0.743056	0.900342	732	0.278689	0.315000	0.318936	
728	0.320055	138	0.028986	134	0.746269	0.900342	728	0.320055	0.337000	0.318956	
698	0.303725	142	0.035211	160	0.781250	0.900342	698	0.303725	0.342000	0.318981	
699	0.268956	154	0.006494	147	0.714286	0.900342	699	0.268956	0.294000	0.318954	
737	0.287653	113	0.000000	150	0.673333	0.900342	737	0.287653	0.313000	0.318947	
726	0.292011	101	0.000000	173	0.682081	0.900342	726	0.292011	0.330000	0.318959	
715	0.321678	127	0.031496	158	0.772152	0.900342	715	0.321678	0.356000	0.319000	
714	0.301120	150	0.000000	136	0.823529	0.900342	714	0.301120	0.327000	0.319008	
728	0.250000	129	0.015504	143	0.762238	0.900342	728	0.250000	0.293000	0.318980	
708	0.268362	146	0.034247	146	0.739726	0.900342	708	0.268362	0.303000	0.318963	
724	0.296961	142	0.021127	134	0.738806	0.900342	724	0.296961	0.317000	0.318960	
708	0.279661	140	0.014286	152	0.776316	0.900342	708	0.279661	0.318000	0.318959	
748	0.290107	108	0.027778	144	0.763889	0.900342	748	0.290107	0.330000	0.318971	
733	0.319236	119	0.000000	148	0.810811	0.900342	733	0.319236	0.354000	0.319009	
722	0.321330	131	0.015267	147	0.802721	0.900342	722	0.321330	0.352000	0.319045	
704	0.330966	159	0.025157	137	0.751825	0.900342	704	0.330966	0.340000	0.319068	
716	0.290503	139	0.028777	145	0.682759	0.900342	716	0.290503	0.311000	0.319059	
732	0.316940	121	0.041322	147	0.687075	0.900342	732	0.316940	0.338000	0.319080	
723	0.329184	133	0.060150	144	0.687500	0.900342	723	0.329184	0.345000	0.319108	
718	0.337047	119	0.050420	163	0.680982	0.900342	718	0.337047	0.359000	0.319151	
715	0.358042	155	0.025806	130	0.792308	0.900342	715	0.358042	0.363000	0.319198	
702	0.351852	151	0.006623	147	0.761905	0.900342	702	0.351852	0.360000	0.319242	
696	0.385057	146	0.000000	158	0.791139	0.900342	696	0.385057	0.393000	0.319321	
721	0.361997	154	0.051948	125	0.784000	0.900342	721	0.361997	0.367000	0.319372	
706	0.335694	148	0.013514	146	0.732877	0.900342	706	0.335694	0.346000	0.319401	
711	0.319269	162	0.018519	127	0.771654	0.900342	711	0.319269	0.328000	0.319410	
722	0.353186	131	0.045802	147	0.768707	0.900342	722	0.353186	0.374000	0.319469	
684	0.295322	179	0.005587	137	0.788321	0.900342	684	0.295322	0.311000	0.319460	
706	0.286119	141	0.021277	153	0.771242	0.900342	706	0.286119	0.323000	0.319463	
722	0.292244	141	0.028369	137	0.729927	0.900342	722	0.292244	0.315000	0.319459	
718	0.314763	128	0.023438	154	0.785714	0.900342	718	0.314763	0.350000	0.319491	
742	0.339623	117	0.017094	141	0.702128	0.900342	742	0.339623	0.353000	0.319527	
694	0.317003	153	0.013072	153	0.633987	0.900342	694	0.317003	0.319000	0.319526	
774	0.315245	111	0.036036	115	0.634783	0.900342	774	0.315245	0.321000	0.319528	
719	0.300417	129	0.031008	152	0.690789	0.900342	719	0.300417	0.325000	0.319534	
737	0.299864	132	0.007576	131	0.740458	0.900342	737	0.299864	0.319000	0.319533	
718	0.296657	148	0.000000	134	0.694030	0.900342	718	0.296657	0.306000	0.319519	
755	0.325828	110	0.045455	135	0.844444	0.900342	755	0.325828	0.365000	0.319567	
752	0.325798	110	0.045455	138	0.782609	0.900342	752	0.325798	0.358000	0.319607	
722	0.279778	130	0.015385	148	0.709459	0.900342	722	0.279778	0.309000	0.319596	
716	0.286313	141	0.007092	143	0.720280	0.900342	716	0.286313	0.309000	0.319585	
720	0.298611	133	0.022556	147	0.727891	0.900342	720	0.298611	0.325000	0.319591	
717	0.311018	138	0.007246	145	0.806897	0.900342	717	0.311018	0.341000	0.319613	
722	0.307479	142	0.021127	136	0.808824	0.900342	722	0.307479	0.335000	0.319630	
743	0.262450	120	0.050000	137	0.729927	0.900342	743	0.262450	0.301000	0.319610	
742	0.390836	109	0.027523	149	0.758389	0.900342	742	0.390836	0.406000	0.319701	
719	0.347705	140	0.035714	141	0.787234	0.900342	719	0.347705	0.366000	0.319749	
731	0.314637	135	0.037037	134	0.761194	0.900342	731	0.314637	0.337000	0.319767	
712	0.328652	145	0.006897	143	0.678322	0.900342	712	0.328652	0.332000	0.319780	
737	0.332429	121	0.024793	142	0.704225	0.900342	737	0.332429	0.348000	0.319809	
699	0.304721	153	0.026144	148	0.750000	0.900342	699	0.304721	0.328000	0.319818	
724	0.301105	141	0.014184	135	0.814815	0.900342	724	0.301105	0.330000	0.319829	
729	0.279835	117	0.025641	154	0.746753	0.900342	729	0.279835	0.322000	0.319831	
728	0.307692	121	0.033058	151	0.728477	0.900342	728	0.307692	0.338000	0.319850	
702	0.309117	154	0.019481	144	0.680556	0.900342	702	0.309117	0.318000	0.319848	
728	0.265110	126	0.055556	146	0.739726	0.900342	728	0.265110	0.308000	0.319836	
697	0.305595	161	0.012422	142	0.739437	0.900342	697	0.305595	0.320000	0.319836	
716	0.273743	153	0.006536	131	0.748092	0.900342	716	0.273743	0.295000	0.319810	
708	0.303672	142	0.028169	150	0.686667	0.900342	708	0.303672	0.322000	0.319812	
715	0.339860	148	0.027027	137	0.649635	0.900342	715	0.339860	0.336000	0.319829	
706	0.305949	138	0.072464	156	0.685897	0.900342	706	0.305949	0.333000	0.319843	
738	0.303523	132	0.037879	130	0.669231	0.900342	738	0.303523	0.316000	0.319839	
725	0.280000	132	0.022727	143	0.741259	0.900342	725	0.280000	0.312000	0.319831	
747	0.305221	127	0.023622	126	0.849206	0.900342	747	0.305221	0.338000	0.319849	
723	0.280775	135	0.000000	142	0.788732	0.900342	723	0.280775	0.315000	0.319844	
738	0.258808	115	0.043478	147	0.748299	0.900342	738	0.258808	0.306000	0.319830	
695	0.302158	171	0.029240	134	0.753731	0.900342	695	0.302158	0.316000	0.319826	
722	0.267313	146	0.000000	132	0.772727	0.900342	722	0.267313	0.295000	0.319801	
729	0.297668	119	0.042017	152	0.776316	0.900342	729	0.297668	0.340000	0.319821	
717	0.263598	144	0.013889	139	0.733813	0.900342	717	0.263598	0.293000	0.319794	
705	0.286525	129	0.023256	166	0.771084	0.900342	705	0.286525	0.333000	0.319807	
717	0.291492	119	0.016807	164	0.798780	0.900342	717	0.291492	0.342000	0.319830	
736	0.270380	106	0.000000	158	0.778481	0.900342	736	0.270380	0.322000	0.319832	
719	0.308762	119	0.000000	162	0.697531	0.900342	719	0.308762	0.335000	0.319848	
714	0.313725	140	0.014286	146	0.753425	0.900342	714	0.313725	0.336000	0.319864	
708	0.262712	132	0.037879	160	0.781250	0.900342	708	0.262712	0.316000	0.319860	
700	0.297143	159	0.012579	141	0.780142	0.900342	700	0.297143	0.320000	0.319860	
669	0.294469	159	0.006289	172	0.755814	0.900342	669	0.294469	0.328000	0.319869	
707	0.281471	148	0.027027	145	0.689655	0.900342	707	0.281471	0.303000	0.319852	
719	0.293463	144	0.020833	137	0.671533	0.900342	719	0.293463	0.306000	0.319838	
719	0.290682	152	0.006579	129	0.813953	0.900342	719	0.290682	0.315000	0.319833	
738	0.302168	102	0.019608	160	0.737500	0.900342	738	0.302168	0.343000	0.319856	
736	0.293478	104	0.028846	160	0.756250	0.900342	736	0.293478	0.340000	0.319876	
700	0.332857	144	0.013889	156	0.705128	0.900342	700	0.332857	0.345000	0.319902	
718	0.309192	138	0.000000	144	0.722222	0.900342	718	0.309192	0.326000	0.319908	
743	0.301480	126	0.023810	131	0.770992	0.900342	743	0.301480	0.328000	0.319916	
748	0.283422	132	0.030303	120	0.733333	0.900342	748	0.283422	0.304000	0.319900	
699	0.293276	159	0.025157	142	0.739437	0.900342	699	0.293276	0.314000	0.319894	
696	0.295977	145	0.027586	159	0.754717	0.900342	696	0.295977	0.330000	0.319904	
742	0.307278	125	0.008000	133	0.661654	0.900342	742	0.307278	0.317000	0.319901	
712	0.337079	144	0.034722	144	0.847222	0.900342	712	0.337079	0.367000	0.319949	
694	0.312680	154	0.025974	152	0.769737	0.900342	694	0.312680	0.338000	0.319967	
706	0.276204	135	0.007407	159	0.805031	0.900342	706	0.276204	0.324000	0.319971	
714	0.323529	136	0.000000	150	0.760000	0.900342	714	0.323529	0.345000	0.319996	
731	0.325581	124	0.000000	145	0.806897	0.900342	731	0.325581	0.355000	0.320031	
726	0.303030	129	0.015504	145	0.765517	0.900342	726	0.303030	0.333000	0.320044	
729	0.322359	138	0.043478	133	0.766917	0.900342	729	0.322359	0.343000	0.320066	
695	0.284892	164	0.012195	141	0.659574	0.900342	695	0.284892	0.293000	0.320039	
704	0.321023	158	0.018987	138	0.702899	0.900342	704	0.321023	0.326000	0.320045	
742	0.312668	130	0.007692	128	0.765625	0.900342	742	0.312668	0.331000	0.320056	
738	0.310298	133	0.015038	129	0.767442	0.900342	738	0.310298	0.330000	0.320066	
742	0.273585	129	0.007752	129	0.728682	0.900342	742	0.273585	0.298000	0.320044	
744	0.293011	110	0.036364	146	0.753425	0.900342	744	0.293011	0.332000	0.320056	
698	0.312321	151	0.006623	151	0.728477	0.900342	698	0.312321	0.329000	0.320065	
714	0.294118	143	0.041958	143	0.734266	0.900342	714	0.294118	0.321000	0.320066	
716	0.314246	145	0.027586	139	0.748201	0.900342	716	0.314246	0.333000	0.320079	
715	0.313287	141	0.028369	144	0.715278	0.900342	715	0.313287	0.331000	0.320089	
708	0.306497	142	0.035211	150	0.740000	0.900342	708	0.306497	0.333000	0.320102	
737	0.291723	118	0.000000	145	0.751724	0.900342	737	0.291723	0.324000	0.320106	
734	0.284741	120	0.000000	146	0.787671	0.900342	734	0.284741	0.324000	0.320110	
710	0.314085	136	0.014706	154	0.766234	0.900342	710	0.314085	0.343000	0.320132	
736	0.281250	117	0.017094	147	0.768707	0.900342	736	0.281250	0.322000	0.320134	
728	0.291209	120	0.025000	152	0.763158	0.900342	728	0.291209	0.331000	0.320145	
714	0.310924	126	0.015873	160	0.787500	0.900342	714	0.310924	0.350000	0.320174	
702	0.313390	133	0.030075	165	0.800000	0.900342	702	0.313390	0.356000	0.320209	
713	0.294530	144	0.034722	143	0.776224	0.900342	713	0.294530	0.326000	0.320215	
730	0.278082	123	0.024390	147	0.680272	0.900342	730	0.278082	0.306000	0.320201	
704	0.321023	146	0.013699	150	0.700000	0.900342	704	0.321023	0.333000	0.320213	
712	0.280899	124	0.008065	164	0.762195	0.900342	712	0.280899	0.326000	0.320219	
717	0.267782	130	0.023077	153	0.803922	0.900342	717	0.267782	0.318000	0.320217	
733	0.327422	121	0.000000	146	0.719178	0.900342	733	0.327422	0.345000	0.320241	
716	0.312849	149	0.006711	135	0.740741	0.900342	716	0.312849	0.325000	0.320246	
703	0.294452	145	0.000000	152	0.763158	0.900342	703	0.294452	0.323000	0.320248	
681	0.293686	151	0.019868	168	0.714286	0.900342	681	0.293686	0.323000	0.320251	
728	0.310440	119	0.025210	153	0.732026	0.900342	728	0.310440	0.341000	0.320271	
712	0.308989	127	0.023622	161	0.683230	0.900342	712	0.308989	0.333000	0.320283	
713	0.295933	133	0.000000	154	0.668831	0.900342	713	0.295933	0.314000	0.320277	
747	0.323963	108	0.018519	145	0.710345	0.900342	747	0.323963	0.347000	0.320303	
714	0.306723	134	0.044776	152	0.690789	0.900342	714	0.306723	0.330000	0.320312	
708	0.337571	145	0.062069	147	0.700680	0.900342	708	0.337571	0.351000	0.320342	
723	0.295989	144	0.000000	133	0.796992	0.900342	723	0.295989	0.320000	0.320342	
723	0.293223	152	0.006579	125	0.784000	0.900342	723	0.293223	0.311000	0.320333	
714	0.282913	134	0.000000	152	0.796053	0.900342	714	0.282913	0.323000	0.320335	
716	0.275140	126	0.023810	158	0.772152	0.900342	716	0.275140	0.322000	0.320337	
733	0.285130	129	0.015504	138	0.768116	0.900342	733	0.285130	0.317000	0.320334	
715	0.281119	147	0.006803	138	0.717391	0.900342	715	0.281119	0.301000	0.320315	
710	0.300000	140	0.021429	150	0.753333	0.900342	710	0.300000	0.329000	0.320323	
723	0.297372	137	0.051095	140	0.692857	0.900342	723	0.297372	0.319000	0.320322	
713	0.319776	128	0.046875	159	0.742138	0.900342	713	0.319776	0.352000	0.320352	
739	0.313938	124	0.032258	137	0.678832	0.900342	739	0.313938	0.329000	0.320361	
707	0.299859	149	0.026846	144	0.673611	0.900342	707	0.299859	0.313000	0.320354	
723	0.347165	158	0.037975	119	0.705882	0.900342	723	0.347165	0.341000	0.320373	
714	0.334734	134	0.067164	152	0.671053	0.900342	714	0.334734	0.350000	0.320402	
707	0.285714	148	0.047297	145	0.744828	0.900342	707	0.285714	0.317000	0.320398	
722	0.297784	122	0.049180	156	0.666667	0.900342	722	0.297784	0.325000	0.320403	
740	0.313514	126	0.007937	134	0.664179	0.900342	740	0.313514	0.322000	0.320404	
739	0.324763	122	0.040984	139	0.776978	0.900342	739	0.324763	0.353000	0.320435	
728	0.315934	134	0.000000	138	0.833333	0.900342	728	0.315934	0.345000	0.320458	
717	0.337517	133	0.000000	150	0.786667	0.900342	717	0.337517	0.360000	0.320496	
700	0.331429	168	0.000000	132	0.750000	0.900342	700	0.331429	0.331000	0.320506	
708	0.329096	166	0.000000	126	0.793651	0.900342	708	0.329096	0.333000	0.320518	
721	0.338419	144	0.000000	135	0.814815	0.900342	721	0.338419	0.354000	0.320549	
703	0.354196	148	0.013514	149	0.778523	0.900342	703	0.354196	0.367000	0.320593	
716	0.307263	140	0.021429	144	0.750000	0.900342	716	0.307263	0.331000	0.320603	
