Iteration	Lh	Tree No	Model No	alpha1	beta1	alpha2	beta2	Est t100 - 2	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	alpha1 - Mean	beta1 - Mean	alpha2 - Mean	beta2 - Mean	
4758000	-511.755631	1	921	0.248420	0.513197	0.513197	0.248420	0	0.246978	0.244986	0.255047	0.252990	0.661702	0.407372	0.878148	0.135061	
4759000	-511.496667	1	327	0.260854	0.516124	0.516124	0.260854	0	0.247460	0.247577	0.252421	0.252541	0.433051	0.465200	0.208797	0.884788	
4760000	-511.584906	1	120	0.282617	0.508289	0.508289	0.282617	0	0.247870	0.251742	0.248255	0.252133	0.299522	0.546625	0.557086	0.241476	
4761000	-511.378408	1	2364	0.270299	0.499292	0.499292	0.270299	0	0.247389	0.250902	0.249086	0.252623	0.565642	0.640655	0.297529	0.028282	
4762000	-511.798979	1	1983	0.231969	0.438788	0.438788	0.231969	0	0.243587	0.250994	0.248924	0.256494	0.767366	0.516416	0.942105	0.048825	
4763000	-513.844685	1	2107	0.233187	0.427443	0.427443	0.233187	1	0.243139	0.254842	0.245110	0.256908	0.227418	0.533461	0.902113	0.473425	
4764000	-511.645430	1	3749	0.246721	0.442407	0.442407	0.246721	0	0.244729	0.255437	0.244567	0.255268	0.602524	0.057069	0.648997	0.042201	
4765000	-512.157160	1	3825	0.221141	0.436594	0.436594	0.221141	0	0.242517	0.246288	0.253625	0.257569	0.642221	0.399726	0.495143	0.507409	
4766000	-514.377488	1	831	0.351851	0.608261	0.608261	0.351851	0	0.249550	0.250666	0.249335	0.250450	0.872161	0.631877	0.691009	0.083328	
4767000	-511.341324	1	664	0.252016	0.480508	0.480508	0.252016	0	0.246289	0.249454	0.250519	0.253738	0.700008	0.125811	0.138799	0.676681	
4768000	-511.516617	1	2833	0.275965	0.524226	0.524226	0.275965	0	0.247993	0.249483	0.250510	0.252014	0.597958	0.767211	0.520418	0.696733	
4769000	-511.409132	1	221	0.270170	0.512097	0.512097	0.270170	0	0.247641	0.249598	0.250391	0.252370	0.328081	0.776452	0.678634	0.876364	
4770000	-511.515825	1	3990	0.279269	0.505555	0.505555	0.279269	0	0.247744	0.251582	0.248412	0.252261	0.824347	0.245377	0.684096	0.327326	
4771000	-511.513700	1	1546	0.252060	0.453466	0.453466	0.252060	0	0.245432	0.254325	0.245671	0.254572	0.459476	0.427153	0.283503	0.458811	
4772000	-513.564385	1	3708	0.241159	0.502639	0.502639	0.241159	1	0.246405	0.243806	0.256246	0.253543	0.913439	0.921289	0.098804	0.240538	
4773000	-513.093186	1	2030	0.255691	0.494073	0.494073	0.255691	1	0.246795	0.248606	0.251378	0.253222	0.608829	0.168930	0.241243	0.694756	
4774000	-511.506621	1	2462	0.264716	0.520626	0.520626	0.264716	0	0.247657	0.247957	0.252040	0.252346	0.844472	0.333525	0.404653	0.821887	
4775000	-511.601343	1	1627	0.254972	0.450218	0.450218	0.254972	0	0.245457	0.255813	0.244213	0.254516	0.146554	0.387770	0.835085	0.062927	
4776000	-511.528771	1	3713	0.239322	0.459052	0.459052	0.239322	0	0.244934	0.249211	0.250738	0.255117	0.239585	0.463092	0.503402	0.692478	
4777000	-512.511724	1	1056	0.304012	0.583594	0.583594	0.304012	0	0.249095	0.249367	0.250632	0.250906	0.868247	0.792217	0.124080	0.252202	
4778000	-512.085315	1	1986	0.283892	0.564395	0.564395	0.283892	0	0.248678	0.248287	0.251716	0.251319	0.109215	0.485950	0.540922	0.220521	
4779000	-511.520725	1	370	0.243418	0.451864	0.451864	0.243418	0	0.244910	0.252115	0.247842	0.255134	0.940337	0.748604	0.658891	0.747133	
4780000	-513.678465	1	3565	0.268676	0.554114	0.554114	0.268676	1	0.248289	0.246737	0.253278	0.251696	0.527021	0.405730	0.614867	0.711099	
4781000	-511.592627	1	2362	0.283436	0.521269	0.521269	0.283436	0	0.248102	0.250683	0.249310	0.251904	0.941741	0.743070	0.498097	0.636998	
4782000	-513.811516	1	1111	0.292695	0.573837	0.573837	0.292695	1	0.248890	0.248808	0.251192	0.251110	0.300392	0.985400	0.465044	0.021627	
4783000	-511.482777	1	2725	0.241345	0.468994	0.468994	0.241345	0	0.245405	0.248100	0.251865	0.254631	0.890173	0.458347	0.056538	0.019797	
4784000	-511.510990	1	3403	0.246916	0.451818	0.451818	0.246916	0	0.245106	0.253226	0.246747	0.254922	0.606041	0.413969	0.736930	0.780876	
4785000	-511.614659	1	3374	0.246420	0.501001	0.501001	0.246420	0	0.246600	0.245504	0.254513	0.253382	0.179475	0.605503	0.728081	0.021590	
4786000	-513.470659	1	2155	0.271781	0.546862	0.546862	0.271781	1	0.248249	0.247513	0.252493	0.251745	0.090629	0.878004	0.836197	0.394539	
4787000	-513.736457	1	2162	0.295697	0.567696	0.567696	0.295697	1	0.248868	0.249282	0.250717	0.251134	0.045934	0.423409	0.917607	0.503326	
4788000	-511.634208	1	1534	0.283110	0.501663	0.501663	0.283110	0	0.247761	0.252491	0.247511	0.252237	0.301602	0.507998	0.198637	0.383476	
4789000	-513.484406	1	872	0.235197	0.452230	0.452230	0.235197	1	0.244400	0.249080	0.250858	0.255662	0.051383	0.001645	0.631400	0.660164	
4790000	-513.800978	1	1080	0.229393	0.433955	0.433955	0.229393	1	0.243150	0.251187	0.248721	0.256942	0.064489	0.285675	0.635296	0.374735	
4791000	-512.775031	1	3871	0.210367	0.422306	0.422306	0.210367	0	0.240457	0.243757	0.256136	0.259651	0.361686	0.532522	0.300173	0.701666	
4792000	-511.344529	1	3216	0.266549	0.496821	0.496821	0.266549	0	0.247226	0.250527	0.249458	0.252789	0.195310	0.236025	0.849055	0.555275	
4793000	-511.552224	1	3406	0.269393	0.527290	0.527290	0.269393	0	0.247894	0.248275	0.251722	0.252109	0.428496	0.282693	0.738509	0.845224	
4794000	-512.335530	1	2655	0.297735	0.576874	0.576874	0.297735	0	0.248976	0.249122	0.250877	0.251025	0.555161	0.172803	0.367359	0.512454	
4795000	-511.919669	1	1992	0.232505	0.428805	0.428805	0.232505	0	0.243155	0.254118	0.245822	0.256906	0.086686	0.495127	0.953741	0.570823	
4796000	-512.116968	1	252	0.226845	0.477665	0.477665	0.226845	0	0.244766	0.241177	0.258926	0.255130	0.670102	0.210130	0.248781	0.237044	
4797000	-511.653116	1	2612	0.278980	0.536972	0.536972	0.278980	0	0.248250	0.249028	0.250967	0.251754	0.391790	0.273479	0.348726	0.103329	
4798000	-511.893426	1	2928	0.295201	0.525975	0.525975	0.295201	0	0.248384	0.251550	0.248450	0.251616	0.124054	0.368160	0.985202	0.211297	
4799000	-512.209445	1	3521	0.304976	0.538248	0.538248	0.304976	0	0.248680	0.251484	0.248517	0.251319	0.860178	0.386556	0.905174	0.374251	
4800000	-513.141922	1	786	0.275332	0.513764	0.513764	0.275332	1	0.247799	0.250247	0.249743	0.252211	0.243538	0.423273	0.420493	0.379555	
4801000	-513.519084	1	1659	0.279206	0.554356	0.554356	0.279206	1	0.248486	0.248158	0.251845	0.251512	0.658691	0.579487	0.362511	0.730544	
4802000	-513.208199	1	1215	0.271584	0.486247	0.486247	0.271584	1	0.247137	0.252728	0.247271	0.252864	0.060876	0.194648	0.007492	0.546213	
4803000	-513.145636	1	1569	0.254572	0.471590	0.471590	0.254572	1	0.246138	0.251485	0.248490	0.253888	0.499724	0.364204	0.156800	0.323523	
4804000	-512.221056	1	823	0.219638	0.445821	0.445821	0.219638	0	0.242810	0.243168	0.256822	0.257201	0.567119	0.975561	0.120604	0.364876	
4805000	-512.021262	1	1377	0.228075	0.427188	0.427188	0.228075	0	0.242700	0.252614	0.247293	0.257394	0.336543	0.750208	0.379091	0.208451	
4806000	-511.385924	1	3396	0.247404	0.475079	0.475079	0.247404	0	0.245918	0.249002	0.250966	0.254114	0.811005	0.965508	0.851697	0.350509	
4807000	-511.402726	1	3864	0.246449	0.467613	0.467613	0.246449	0	0.245633	0.249949	0.250013	0.254406	0.746130	0.844631	0.402647	0.337732	
4808000	-511.466178	1	2927	0.276403	0.513897	0.513897	0.276403	0	0.247828	0.250388	0.249603	0.252181	0.729277	0.305669	0.388234	0.454747	
4809000	-511.886907	1	1794	0.227624	0.442619	0.442619	0.227624	0	0.243407	0.248043	0.251877	0.256674	0.160483	0.477356	0.713242	0.736873	
4810000	-511.431802	1	315	0.264329	0.473617	0.473617	0.264329	0	0.246582	0.253311	0.246688	0.253420	0.079359	0.769613	0.402927	0.524097	
4811000	-511.451918	1	601	0.256108	0.506386	0.506386	0.256108	0	0.247102	0.247419	0.252578	0.252902	0.456997	0.899572	0.558098	0.873273	
4812000	-511.317535	1	1703	0.259600	0.485661	0.485661	0.259600	0	0.246729	0.250534	0.249445	0.253292	0.790625	0.837513	0.539910	0.703887	
4813000	-513.203019	1	3487	0.254915	0.507982	0.507982	0.254915	1	0.247095	0.247004	0.252997	0.252904	0.383343	0.626204	0.203612	0.783362	
4814000	-512.085534	1	2916	0.248764	0.424639	0.424639	0.248764	0	0.244065	0.261307	0.238876	0.255752	0.346149	0.350259	0.003644	0.451598	
4815000	-511.400670	1	2723	0.258263	0.468227	0.468227	0.258263	0	0.246194	0.252940	0.247048	0.253818	0.957759	0.108144	0.193337	0.801935	
4816000	-512.011124	1	2248	0.224218	0.451363	0.451363	0.224218	0	0.243500	0.244376	0.255602	0.256522	0.983543	0.165782	0.890873	0.864505	
4817000	-511.716130	1	2624	0.272250	0.539828	0.539828	0.272250	0	0.248157	0.247941	0.252060	0.251841	0.422464	0.924859	0.047386	0.652944	
4818000	-512.142953	1	3880	0.302196	0.527776	0.527776	0.302196	0	0.248517	0.252002	0.248002	0.251480	0.954586	0.533970	0.451404	0.672983	
4819000	-512.405377	1	3075	0.282798	0.577789	0.577789	0.282798	0	0.248803	0.247738	0.252269	0.251189	0.888430	0.923199	0.382333	0.320265	
4820000	-511.366382	1	1553	0.250467	0.469710	0.469710	0.250467	0	0.245897	0.250734	0.249233	0.254136	0.623633	0.267807	0.342458	0.644818	
4821000	-513.148081	1	284	0.251997	0.471542	0.471542	0.251997	1	0.246023	0.250836	0.249133	0.254008	0.926617	0.398264	0.666539	0.945864	
4822000	-511.452810	1	2747	0.274726	0.497172	0.497172	0.274726	0	0.247466	0.251846	0.248148	0.252540	0.635778	0.665601	0.017388	0.819211	
4823000	-511.507766	1	3769	0.247689	0.452158	0.452158	0.247689	0	0.245160	0.253382	0.246594	0.254864	0.957121	0.326466	0.786533	0.031808	
4824000	-511.784833	1	3155	0.234790	0.435882	0.435882	0.234790	0	0.243669	0.252974	0.246963	0.256394	0.177615	0.639492	0.657415	0.859839	
4825000	-511.584067	1	2474	0.242657	0.489642	0.489642	0.242657	0	0.246118	0.245607	0.254401	0.253873	0.231206	0.912683	0.709937	0.845154	
4826000	-511.847271	1	207	0.241158	0.503186	0.503186	0.241158	0	0.246421	0.243756	0.256298	0.253526	0.588599	0.477293	0.401855	0.243691	
4827000	-513.375778	1	3506	0.238086	0.472457	0.472457	0.238086	1	0.245332	0.246418	0.253563	0.254686	0.671445	0.138877	0.702225	0.658111	
4828000	-512.302365	1	1490	0.290292	0.576127	0.576127	0.290292	0	0.248883	0.248520	0.251482	0.251115	0.122666	0.138038	0.294964	0.728866	
4829000	-511.336014	1	3760	0.259239	0.496099	0.496099	0.259239	0	0.246973	0.249164	0.250819	0.253044	0.565552	0.713306	0.445744	0.561277	
4830000	-513.441425	1	2748	0.236904	0.453109	0.453109	0.236904	1	0.244550	0.249549	0.250392	0.255509	0.693851	0.839823	0.454826	0.911136	
4831000	-511.589608	1	2656	0.240912	0.485036	0.485036	0.240912	0	0.245893	0.245612	0.254393	0.254102	0.521671	0.738854	0.829524	0.281380	
4832000	-513.731140	1	852	0.282747	0.476515	0.476515	0.282747	1	0.247227	0.255782	0.244269	0.252722	0.798890	0.701699	0.299453	0.953282	
4833000	-511.943136	1	542	0.266955	0.449193	0.449193	0.266955	0	0.245940	0.258656	0.241460	0.253945	0.813626	0.518470	0.326797	0.863857	
4834000	-513.081923	1	2871	0.257469	0.483488	0.483488	0.257469	1	0.246591	0.250359	0.249618	0.253432	0.336171	0.722262	0.591592	0.199659	
4835000	-511.414849	1	1734	0.262362	0.510391	0.510391	0.262362	0	0.247389	0.248359	0.251633	0.252619	0.583881	0.341011	0.822440	0.619532	
4836000	-513.872424	1	3360	0.244584	0.525166	0.525166	0.244584	1	0.247100	0.243175	0.256903	0.252822	0.818849	0.417301	0.236667	0.960427	
4837000	-511.481995	1	3704	0.241884	0.473356	0.473356	0.241884	0	0.245579	0.247572	0.252400	0.254448	0.238188	0.676225	0.883333	0.259273	
4838000	-511.934839	1	3184	0.229167	0.431893	0.431893	0.229167	0	0.243032	0.251683	0.248225	0.257061	0.489118	0.613411	0.788278	0.044496	
4839000	-511.464348	1	1207	0.273458	0.518816	0.518816	0.273458	0	0.247845	0.249540	0.250451	0.252164	0.751271	0.035648	0.919427	0.028749	
4840000	-512.147077	1	600	0.252133	0.425290	0.425290	0.252133	0	0.244288	0.262036	0.238186	0.255490	0.338119	0.783251	0.791312	0.411087	
4841000	-511.466178	1	2927	0.276403	0.513897	0.513897	0.276403	0	0.247828	0.250388	0.249603	0.252181	0.731194	0.951562	0.070211	0.472741	
4842000	-511.718237	1	566	0.274576	0.541091	0.541091	0.274576	0	0.248224	0.248204	0.251796	0.251776	0.242218	0.571648	0.532892	0.976430	
4843000	-511.740901	1	2027	0.275497	0.472816	0.472816	0.275497	0	0.246931	0.255381	0.244658	0.253031	0.928732	0.666268	0.851997	0.876713	
4844000	-513.287796	1	2506	0.268658	0.474748	0.474748	0.268658	1	0.246761	0.253940	0.246070	0.253229	0.838684	0.920743	0.084687	0.620908	
4845000	-513.824610	1	2706	0.236094	0.427254	0.427254	0.236094	1	0.243353	0.256099	0.243887	0.256661	0.701292	0.269086	0.053525	0.560762	
4846000	-511.384450	1	669	0.264803	0.508406	0.508406	0.264803	0	0.247421	0.249003	0.250985	0.252591	0.092478	0.740478	0.735147	0.189519	
4847000	-511.644279	1	2271	0.237249	0.445357	0.445357	0.237249	0	0.244260	0.251455	0.248482	0.255802	0.475927	0.277317	0.358695	0.112685	
4848000	-511.417572	1	2965	0.252752	0.462065	0.462065	0.252752	0	0.245759	0.252733	0.247246	0.254262	0.435493	0.026057	0.017690	0.931198	
4849000	-512.059835	1	3928	0.295826	0.506644	0.506644	0.295826	0	0.248109	0.253322	0.246693	0.251876	0.561742	0.614049	0.038559	0.930026	
4850000	-511.845901	1	717	0.286759	0.493465	0.493465	0.286759	0	0.247689	0.253881	0.246138	0.252292	0.026349	0.382510	0.494482	0.159126	
4851000	-511.389812	1	2235	0.252753	0.465294	0.465294	0.252753	0	0.245864	0.252124	0.247850	0.254162	0.086392	0.776932	0.938850	0.867097	
4852000	-511.638333	1	1223	0.280128	0.491025	0.491025	0.280128	0	0.247480	0.253367	0.246643	0.252510	0.187395	0.133531	0.046534	0.019471	
4853000	-512.255678	1	3570	0.243081	0.524556	0.524556	0.243081	0	0.247029	0.242795	0.257293	0.252883	0.504579	0.762950	0.311376	0.676333	
4854000	-511.478790	1	238	0.245898	0.455075	0.455075	0.245898	0	0.245170	0.252204	0.247759	0.254867	0.343419	0.349343	0.512219	0.985283	
4855000	-511.902399	1	609	0.280950	0.475565	0.475565	0.280950	0	0.247157	0.255701	0.244348	0.252795	0.764017	0.723434	0.175602	0.389680	
4856000	-511.437596	1	2961	0.272983	0.493309	0.493309	0.272983	0	0.247337	0.252037	0.247957	0.252669	0.081691	0.151844	0.634276	0.641648	
4857000	-513.631987	1	1134	0.271489	0.461335	0.461335	0.271489	1	0.246486	0.256836	0.243232	0.253446	0.977693	0.060223	0.645928	0.187834	
4858000	-511.430135	1	3718	0.245925	0.461792	0.461792	0.245925	0	0.245410	0.250855	0.249104	0.254631	0.072984	0.903497	0.778217	0.562079	
4859000	-513.335598	1	2310	0.255503	0.456575	0.456575	0.255503	1	0.245702	0.254541	0.245463	0.254294	0.604094	0.319285	0.271333	0.543445	
4860000	-513.143200	1	1323	0.259975	0.510513	0.510513	0.259975	1	0.247317	0.247873	0.252121	0.252688	0.150266	0.695274	0.740581	0.871736	
4861000	-511.533002	1	2450	0.239867	0.473534	0.473534	0.239867	0	0.245473	0.246871	0.253107	0.254549	0.257085	0.025872	0.323588	0.407588	
4862000	-512.222930	1	1290	0.268651	0.559883	0.559883	0.268651	0	0.248368	0.246518	0.253501	0.251613	0.164714	0.473320	0.539735	0.829190	
4863000	-511.947830	1	1698	0.226086	0.457160	0.457160	0.226086	0	0.243909	0.244119	0.255876	0.256096	0.458134	0.429792	0.604445	0.218183	
4864000	-511.562985	1	3914	0.258827	0.456393	0.456393	0.258827	0	0.245845	0.255366	0.244657	0.254132	0.284120	0.675350	0.224303	0.362205	
4865000	-511.475588	1	500	0.274704	0.519471	0.519471	0.274704	0	0.247885	0.249671	0.250320	0.252123	0.534374	0.379529	0.898739	0.046872	
4866000	-511.536882	1	1427	0.273988	0.527161	0.527161	0.273988	0	0.247998	0.248987	0.251007	0.252008	0.964180	0.897986	0.787900	0.741909	
4867000	-513.464835	1	3134	0.243551	0.444725	0.444725	0.243551	1	0.244636	0.253843	0.246129	0.255392	0.430694	0.838284	0.391271	0.079672	
4868000	-511.909363	1	2840	0.253177	0.528346	0.528346	0.253177	0	0.247467	0.245111	0.254924	0.252497	0.044485	0.776591	0.113497	0.989967	
4869000	-513.316777	1	2677	0.212219	0.387729	0.387729	0.212219	0	0.238390	0.260278	0.239664	0.261669	0.759449	0.356113	0.323787	0.511555	
4870000	-512.731819	1	2516	0.230806	0.397686	0.397686	0.230806	0	0.241196	0.265736	0.234600	0.258469	0.227381	0.608069	0.373707	0.222772	
4871000	-511.344220	1	2709	0.251506	0.478176	0.478176	0.251506	0	0.246200	0.249662	0.250309	0.253829	0.356827	0.013620	0.084026	0.491352	
4872000	-511.940763	1	2639	0.235280	0.426169	0.426169	0.235280	0	0.243239	0.256123	0.243861	0.256777	0.337327	0.782586	0.570496	0.749051	
4873000	-511.667645	1	3288	0.255526	0.520147	0.520147	0.255526	0	0.247377	0.246164	0.253852	0.252607	0.976783	0.120873	0.759676	0.304844	
4874000	-511.316912	1	2822	0.257837	0.484881	0.484881	0.257837	0	0.246643	0.250250	0.249728	0.253380	0.691462	0.994240	0.472020	0.974383	
4875000	-511.458087	1	3998	0.272226	0.518605	0.518605	0.272226	0	0.247812	0.249369	0.250622	0.252197	0.977753	0.140437	0.409362	0.119206	
4876000	-511.748044	1	3955	0.249291	0.438351	0.438351	0.249291	0	0.244707	0.257284	0.242766	0.255243	0.240698	0.304917	0.406632	0.400704	
4877000	-511.386784	1	3065	0.263209	0.476620	0.476620	0.263209	0	0.246623	0.252605	0.247385	0.253387	0.178400	0.433125	0.994220	0.721101	
4878000	-513.290216	1	3561	0.266966	0.531378	0.531378	0.266966	1	0.247903	0.247611	0.252392	0.252094	0.186123	0.135741	0.706897	0.892953	
4879000	-511.397155	1	318	0.267680	0.510887	0.510887	0.267680	0	0.247551	0.249289	0.250700	0.252460	0.378201	0.513186	0.164518	0.446454	
4880000	-511.757662	1	2228	0.289846	0.534116	0.534116	0.289846	0	0.248405	0.250453	0.249542	0.251599	0.702024	0.786876	0.132546	0.063307	
4881000	-512.858678	1	3901	0.216985	0.398908	0.398908	0.216985	0	0.239841	0.257643	0.242267	0.260249	0.604222	0.214994	0.314025	0.985771	
4882000	-513.129710	1	1417	0.259912	0.476626	0.476626	0.259912	1	0.246499	0.251914	0.248069	0.253518	0.215171	0.984557	0.542704	0.025287	
4883000	-511.449558	1	3284	0.271472	0.486817	0.486817	0.271472	0	0.247148	0.252630	0.247367	0.252854	0.970600	0.397778	0.936149	0.968426	
4884000	-513.527028	1	1133	0.244243	0.441158	0.441158	0.244243	1	0.244531	0.254982	0.245007	0.255479	0.621721	0.365097	0.373962	0.101884	
4885000	-513.579249	1	3904	0.251368	0.525340	0.525340	0.251368	1	0.247347	0.244877	0.255162	0.252614	0.527748	0.946381	0.448253	0.480555	
4886000	-511.432176	1	2457	0.272442	0.514379	0.514379	0.272442	0	0.247741	0.249758	0.250232	0.252269	0.593100	0.659678	0.525896	0.692149	
4887000	-511.366731	1	3674	0.252892	0.490844	0.490844	0.252892	0	0.246606	0.248313	0.251669	0.253412	0.226235	0.389552	0.297969	0.670889	
4888000	-512.137471	1	2515	0.302903	0.535699	0.535699	0.302903	0	0.248623	0.251497	0.248504	0.251376	0.563185	0.904747	0.934595	0.883781	
4889000	-511.373801	1	3618	0.259271	0.502430	0.502430	0.259271	0	0.247120	0.248492	0.251496	0.252892	0.126486	0.839268	0.593141	0.856656	
4890000	-511.532915	1	1737	0.245927	0.449967	0.449967	0.245927	0	0.244981	0.253344	0.246627	0.255047	0.456262	0.002465	0.715654	0.852982	
4891000	-514.395333	1	527	0.307697	0.505616	0.505616	0.307697	1	0.248297	0.254363	0.245669	0.251671	0.355112	0.074086	0.786905	0.690392	
4892000	-511.993345	1	1416	0.282776	0.559402	0.559402	0.282776	0	0.248605	0.248359	0.251642	0.251393	0.714170	0.542133	0.083517	0.398091	
4893000	-511.713715	1	1162	0.233183	0.467649	0.467649	0.233183	0	0.244853	0.245341	0.254650	0.255157	0.651825	0.285983	0.419591	0.878082	
4894000	-511.874062	1	1813	0.248447	0.519001	0.519001	0.248447	0	0.247110	0.244571	0.255472	0.252847	0.055086	0.506731	0.183341	0.156406	
4895000	-512.108654	1	1019	0.222899	0.457950	0.457950	0.222899	0	0.243666	0.242402	0.257634	0.256298	0.004323	0.649985	0.532866	0.735139	
4896000	-511.743990	1	706	0.246047	0.508055	0.508055	0.246047	0	0.246761	0.244765	0.255270	0.253204	0.981547	0.821011	0.409877	0.926535	
4897000	-511.333505	1	288	0.257340	0.477158	0.477158	0.257340	0	0.246415	0.251253	0.248724	0.253608	0.187333	0.312062	0.195337	0.784382	
4898000	-513.733990	1	2634	0.204919	0.471121	0.471121	0.204919	0	0.242252	0.229491	0.271274	0.256984	0.036681	0.509710	0.989113	0.178633	
4899000	-511.558847	1	510	0.243879	0.448082	0.448082	0.243879	0	0.244790	0.253134	0.246831	0.255244	0.542752	0.818562	0.870859	0.236204	
4900000	-513.075373	1	1951	0.259035	0.497493	0.497493	0.259035	1	0.246997	0.248966	0.251018	0.253019	0.153128	0.125101	0.154361	0.805787	
4901000	-511.677888	1	3717	0.235588	0.444501	0.444501	0.235588	0	0.244109	0.251022	0.248910	0.255959	0.006910	0.273717	0.959699	0.867852	
4902000	-511.371119	1	68	0.261142	0.475353	0.475353	0.261142	0	0.246512	0.252377	0.247610	0.253501	0.774462	0.691344	0.058711	0.938751	
4903000	-511.532529	1	3267	0.280310	0.507717	0.507717	0.280310	0	0.247808	0.251503	0.248492	0.252197	0.094669	0.502308	0.947543	0.332697	
4904000	-513.848084	1	444	0.334026	0.537712	0.537712	0.334026	0	0.248999	0.253005	0.247011	0.250985	0.373252	0.289605	0.418197	0.569679	
4905000	-511.875256	1	842	0.289631	0.549938	0.549938	0.289631	0	0.248599	0.249511	0.250485	0.251404	0.957767	0.538004	0.766662	0.157525	
4906000	-511.906073	1	160	0.279326	0.553743	0.553743	0.279326	0	0.248481	0.248198	0.251804	0.251517	0.370029	0.112656	0.453618	0.605396	
