Options:
Model:                           Discrete: Dependent
Tree File Name:                  tutorial_tree.nex
Data File Name:                  tutorial_edited_traits_save.tsv
Log File Name:                   tutorial_bayestraits_output_log_dep_save.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            1390687965
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      5000000
Burn in:                         1000000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Zero Rates:                      Yes
Rate Dev:                        AutoTune
No of Rates:                     8
Base frequency (PI's):           None
Pis used in ancestral state estimation:      Yes
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Save Model:                      tutorial_bayestraits_output_model_dep.bin
Restrictions:
    q12                          RJ MCMC
    q13                          RJ MCMC
    q21                          RJ MCMC
    q24                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q42                          RJ MCMC
    q43                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - Hyper Prior exp (0.00,1.00) 
Tree Information
     Trees:                      1
     Taxa:                       500
     Sites:                      1
     States:                     4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	Dep / InDep	q12	q13	q21	q24	q31	q34	q42	q43	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	RJRates - Mean	
3119000	-466.064388	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.465784	0.000000	0.465784	0.465784	0.465784	0.465784	0.465784	0.000000	0.000001	0.000001	0.999997	0.000001	0.654502	
3120000	-465.882269	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.483897	0.000000	0.483897	0.483897	0.483897	0.483897	0.483897	0.000000	0.000001	0.000001	0.999997	0.000001	0.769035	
3121000	-465.992740	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.521308	0.000000	0.521308	0.521308	0.521308	0.521308	0.521308	0.000000	0.000001	0.000001	0.999997	0.000001	0.668612	
3122000	-466.234499	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.538586	0.000000	0.538586	0.538586	0.538586	0.538586	0.538586	0.000000	0.000001	0.000001	0.999996	0.000001	0.287826	
3123000	-466.776186	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.435595	0.000000	0.435595	0.435595	0.435595	0.435595	0.435595	0.000000	0.000001	0.000001	0.999997	0.000001	0.623455	
3124000	-465.855339	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.491041	0.000000	0.491041	0.491041	0.491041	0.491041	0.491041	0.000000	0.000001	0.000001	0.999997	0.000001	0.209360	
3125000	-467.766627	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.597038	0.000000	0.597038	0.597038	0.597038	0.597038	0.597038	0.000000	0.000001	0.000001	0.999995	0.000002	0.795758	
3126000	-465.850670	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.495997	0.000000	0.495997	0.495997	0.495997	0.495997	0.495997	0.000000	0.000001	0.000001	0.999997	0.000001	0.818303	
3127000	-465.947677	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.475300	0.000000	0.475300	0.475300	0.475300	0.475300	0.475300	0.000000	0.000001	0.000001	0.999997	0.000001	0.677384	
3128000	-466.138998	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.532640	0.000000	0.532640	0.532640	0.532640	0.532640	0.532640	0.000000	0.000001	0.000001	0.999996	0.000001	0.669473	
3129000	-466.919558	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.431418	0.000000	0.431418	0.431418	0.431418	0.431418	0.431418	0.000000	0.000001	0.000001	0.999997	0.000001	0.639331	
3130000	-467.830501	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.598887	0.000000	0.598887	0.598887	0.598887	0.598887	0.598887	0.000000	0.000001	0.000001	0.999995	0.000002	0.823595	
3131000	-466.369459	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.449948	0.000000	0.449948	0.449948	0.449948	0.449948	0.449948	0.000000	0.000001	0.000001	0.999997	0.000001	0.483894	
3132000	-465.992347	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.471179	0.000000	0.471179	0.471179	0.471179	0.471179	0.471179	0.000000	0.000001	0.000001	0.999997	0.000001	0.454556	
3133000	-466.011011	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.469664	0.000000	0.469664	0.469664	0.469664	0.469664	0.469664	0.000000	0.000001	0.000001	0.999997	0.000001	0.922189	
3134000	-465.853378	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.499079	0.000000	0.499079	0.499079	0.499079	0.499079	0.499079	0.000000	0.000001	0.000001	0.999997	0.000001	0.470415	
3135000	-465.864824	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.487724	0.000000	0.487724	0.487724	0.487724	0.487724	0.487724	0.000000	0.000001	0.000001	0.999997	0.000001	0.953914	
3136000	-466.156350	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.533781	0.000000	0.533781	0.533781	0.533781	0.533781	0.533781	0.000000	0.000001	0.000001	0.999996	0.000001	0.677999	
3137000	-466.706372	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.561189	0.000000	0.561189	0.561189	0.561189	0.561189	0.561189	0.000000	0.000001	0.000001	0.999996	0.000001	0.687442	
3138000	-466.010269	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.469722	0.000000	0.469722	0.469722	0.469722	0.469722	0.469722	0.000000	0.000001	0.000001	0.999997	0.000001	0.337005	
3139000	-465.851249	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.493932	0.000000	0.493932	0.493932	0.493932	0.493932	0.493932	0.000000	0.000001	0.000001	0.999997	0.000001	0.371564	
3140000	-465.851993	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.498042	0.000000	0.498042	0.498042	0.498042	0.498042	0.498042	0.000000	0.000001	0.000001	0.999997	0.000001	0.599457	
3141000	-466.569065	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.555366	0.000000	0.555366	0.555366	0.555366	0.555366	0.555366	0.000000	0.000001	0.000001	0.999996	0.000001	0.477550	
3142000	-467.173036	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.424753	0.000000	0.424753	0.424753	0.424753	0.424753	0.424753	0.000000	0.000001	0.000001	0.999997	0.000001	0.323403	
3143000	-465.899495	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.510506	0.000000	0.510506	0.510506	0.510506	0.510506	0.510506	0.000000	0.000001	0.000001	0.999997	0.000001	0.173688	
3144000	-466.013747	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.523196	0.000000	0.523196	0.523196	0.523196	0.523196	0.523196	0.000000	0.000001	0.000001	0.999997	0.000001	0.700851	
3145000	-465.878618	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.506835	0.000000	0.506835	0.506835	0.506835	0.506835	0.506835	0.000000	0.000001	0.000001	0.999997	0.000001	0.290673	
3146000	-466.263463	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.454666	0.000000	0.454666	0.454666	0.454666	0.454666	0.454666	0.000000	0.000001	0.000001	0.999997	0.000001	0.278419	
3147000	-465.942164	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.516123	0.000000	0.516123	0.516123	0.516123	0.516123	0.516123	0.000000	0.000001	0.000001	0.999997	0.000001	0.259495	
3148000	-465.863795	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.503272	0.000000	0.503272	0.503272	0.503272	0.503272	0.503272	0.000000	0.000001	0.000001	0.999997	0.000001	0.822271	
3149000	-465.880200	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.484281	0.000000	0.484281	0.484281	0.484281	0.484281	0.484281	0.000000	0.000001	0.000001	0.999997	0.000001	0.806194	
3150000	-466.071440	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.527858	0.000000	0.527858	0.527858	0.527858	0.527858	0.527858	0.000000	0.000001	0.000001	0.999996	0.000001	0.424610	
3151000	-466.269996	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.454357	0.000000	0.454357	0.454357	0.454357	0.454357	0.454357	0.000000	0.000001	0.000001	0.999997	0.000001	0.895734	
3152000	-466.981964	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.571765	0.000000	0.571765	0.571765	0.571765	0.571765	0.571765	0.000000	0.000001	0.000001	0.999996	0.000002	0.979632	
3153000	-465.876705	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.506439	0.000000	0.506439	0.506439	0.506439	0.506439	0.506439	0.000000	0.000001	0.000001	0.999997	0.000001	0.440609	
3154000	-466.957496	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.430367	0.000000	0.430367	0.430367	0.430367	0.430367	0.430367	0.000000	0.000001	0.000001	0.999997	0.000001	0.533017	
3155000	-466.540956	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.443327	0.000000	0.443327	0.443327	0.443327	0.443327	0.443327	0.000000	0.000001	0.000001	0.999997	0.000001	0.880091	
3156000	-465.861181	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.488800	0.000000	0.488800	0.488800	0.488800	0.488800	0.488800	0.000000	0.000001	0.000001	0.999997	0.000001	0.310464	
3157000	-468.099351	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.606420	0.000000	0.606420	0.606420	0.606420	0.606420	0.606420	0.000000	0.000002	0.000001	0.999995	0.000002	0.478244	
3158000	-466.423254	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.548614	0.000000	0.548614	0.548614	0.548614	0.548614	0.548614	0.000000	0.000001	0.000001	0.999996	0.000001	0.900257	
3159000	-467.958463	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.407887	0.000000	0.407887	0.407887	0.407887	0.407887	0.407887	0.000000	0.000001	0.000001	0.999998	0.000001	0.798766	
3160000	-466.186571	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.535699	0.000000	0.535699	0.535699	0.535699	0.535699	0.535699	0.000000	0.000001	0.000001	0.999996	0.000001	0.366350	
3161000	-467.532702	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.416457	0.000000	0.416457	0.416457	0.416457	0.416457	0.416457	0.000000	0.000001	0.000001	0.999998	0.000001	0.549709	
3162000	-466.984302	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.571850	0.000000	0.571850	0.571850	0.571850	0.571850	0.571850	0.000000	0.000001	0.000001	0.999996	0.000002	0.675698	
3163000	-465.930825	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.514783	0.000000	0.514783	0.514783	0.514783	0.514783	0.514783	0.000000	0.000001	0.000001	0.999997	0.000001	0.497692	
3164000	-466.486909	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.551646	0.000000	0.551646	0.551646	0.551646	0.551646	0.551646	0.000000	0.000001	0.000001	0.999996	0.000001	0.880211	
3165000	-466.561746	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.555042	0.000000	0.555042	0.555042	0.555042	0.555042	0.555042	0.000000	0.000001	0.000001	0.999996	0.000001	0.818351	
3166000	-468.215165	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.609555	0.000000	0.609555	0.609555	0.609555	0.609555	0.609555	0.000000	0.000002	0.000002	0.999995	0.000002	0.765312	
3167000	-466.321882	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.543454	0.000000	0.543454	0.543454	0.543454	0.543454	0.543454	0.000000	0.000001	0.000001	0.999996	0.000001	0.440252	
3168000	-465.892569	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.482153	0.000000	0.482153	0.482153	0.482153	0.482153	0.482153	0.000000	0.000001	0.000001	0.999997	0.000001	0.228712	
3169000	-466.606817	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.441030	0.000000	0.441030	0.441030	0.441030	0.441030	0.441030	0.000000	0.000001	0.000001	0.999997	0.000001	0.409495	
3170000	-465.924078	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.513942	0.000000	0.513942	0.513942	0.513942	0.513942	0.513942	0.000000	0.000001	0.000001	0.999997	0.000001	0.504500	
3171000	-465.865901	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.487434	0.000000	0.487434	0.487434	0.487434	0.487434	0.487434	0.000000	0.000001	0.000001	0.999997	0.000001	0.595296	
3172000	-468.634380	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.620434	0.000000	0.620434	0.620434	0.620434	0.620434	0.620434	0.000000	0.000002	0.000002	0.999995	0.000002	0.417100	
3173000	-465.856920	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.500884	0.000000	0.500884	0.500884	0.500884	0.500884	0.500884	0.000000	0.000001	0.000001	0.999997	0.000001	0.606248	
3174000	-467.921777	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.408583	0.000000	0.408583	0.408583	0.408583	0.408583	0.408583	0.000000	0.000001	0.000001	0.999998	0.000001	0.882246	
3175000	-465.868556	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.486760	0.000000	0.486760	0.486760	0.486760	0.486760	0.486760	0.000000	0.000001	0.000001	0.999997	0.000001	0.325630	
3176000	-465.873639	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.505774	0.000000	0.505774	0.505774	0.505774	0.505774	0.505774	0.000000	0.000001	0.000001	0.999997	0.000001	0.433984	
3177000	-467.240087	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.580709	0.000000	0.580709	0.580709	0.580709	0.580709	0.580709	0.000000	0.000001	0.000001	0.999996	0.000002	0.554974	
3178000	-465.953027	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.517334	0.000000	0.517334	0.517334	0.517334	0.517334	0.517334	0.000000	0.000001	0.000001	0.999997	0.000001	0.383920	
3179000	-465.877379	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.506580	0.000000	0.506580	0.506580	0.506580	0.506580	0.506580	0.000000	0.000001	0.000001	0.999997	0.000001	0.819637	
3180000	-465.860525	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.502241	0.000000	0.502241	0.502241	0.502241	0.502241	0.502241	0.000000	0.000001	0.000001	0.999997	0.000001	0.450700	
3181000	-465.855182	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.491117	0.000000	0.491117	0.491117	0.491117	0.491117	0.491117	0.000000	0.000001	0.000001	0.999997	0.000001	0.545119	
3182000	-465.870976	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.505160	0.000000	0.505160	0.505160	0.505160	0.505160	0.505160	0.000000	0.000001	0.000001	0.999997	0.000001	0.688377	
3183000	-466.039378	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.467529	0.000000	0.467529	0.467529	0.467529	0.467529	0.467529	0.000000	0.000001	0.000001	0.999997	0.000001	0.446031	
3184000	-465.963964	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.473701	0.000000	0.473701	0.473701	0.473701	0.473701	0.473701	0.000000	0.000001	0.000001	0.999997	0.000001	0.228091	
3185000	-465.850653	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.495889	0.000000	0.495889	0.495889	0.495889	0.495889	0.495889	0.000000	0.000001	0.000001	0.999997	0.000001	0.522908	
3186000	-466.274439	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.454148	0.000000	0.454148	0.454148	0.454148	0.454148	0.454148	0.000000	0.000001	0.000001	0.999997	0.000001	0.347277	
3187000	-465.850632	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.495606	0.000000	0.495606	0.495606	0.495606	0.495606	0.495606	0.000000	0.000001	0.000001	0.999997	0.000001	0.274555	
3188000	-467.204487	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.579520	0.000000	0.579520	0.579520	0.579520	0.579520	0.579520	0.000000	0.000001	0.000001	0.999996	0.000002	0.306631	
3189000	-466.472145	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.550955	0.000000	0.550955	0.550955	0.550955	0.550955	0.550955	0.000000	0.000001	0.000001	0.999996	0.000001	0.397637	
3190000	-465.934066	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.515175	0.000000	0.515175	0.515175	0.515175	0.515175	0.515175	0.000000	0.000001	0.000001	0.999997	0.000001	0.797120	
3191000	-465.862372	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.502841	0.000000	0.502841	0.502841	0.502841	0.502841	0.502841	0.000000	0.000001	0.000001	0.999997	0.000001	0.941984	
3192000	-467.444926	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.587320	0.000000	0.587320	0.587320	0.587320	0.587320	0.587320	0.000000	0.000001	0.000001	0.999996	0.000002	0.922230	
3193000	-465.872555	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.485835	0.000000	0.485835	0.485835	0.485835	0.485835	0.485835	0.000000	0.000001	0.000001	0.999997	0.000001	0.852998	
3194000	-466.368479	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.449990	0.000000	0.449990	0.449990	0.449990	0.449990	0.449990	0.000000	0.000001	0.000001	0.999997	0.000001	0.918786	
3195000	-466.013664	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.469456	0.000000	0.469456	0.469456	0.469456	0.469456	0.469456	0.000000	0.000001	0.000001	0.999997	0.000001	0.433548	
3196000	-465.939163	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.515776	0.000000	0.515776	0.515776	0.515776	0.515776	0.515776	0.000000	0.000001	0.000001	0.999997	0.000001	0.416673	
3197000	-466.128316	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.461766	0.000000	0.461766	0.461766	0.461766	0.461766	0.461766	0.000000	0.000001	0.000001	0.999997	0.000001	0.148279	
3198000	-466.691338	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.438241	0.000000	0.438241	0.438241	0.438241	0.438241	0.438241	0.000000	0.000001	0.000001	0.999997	0.000001	0.323234	
3199000	-466.211495	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.457221	0.000000	0.457221	0.457221	0.457221	0.457221	0.457221	0.000000	0.000001	0.000001	0.999997	0.000001	0.848640	
3200000	-468.213030	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.403248	0.000000	0.403248	0.403248	0.403248	0.403248	0.403248	0.000000	0.000001	0.000001	0.999998	0.000001	0.301580	
3201000	-465.851404	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.497434	0.000000	0.497434	0.497434	0.497434	0.497434	0.497434	0.000000	0.000001	0.000001	0.999997	0.000001	0.865047	
3202000	-467.346014	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.420618	0.000000	0.420618	0.420618	0.420618	0.420618	0.420618	0.000000	0.000001	0.000001	0.999997	0.000001	0.764899	
3203000	-466.707031	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.561215	0.000000	0.561215	0.561215	0.561215	0.561215	0.561215	0.000000	0.000001	0.000001	0.999996	0.000001	0.497572	
3204000	-466.345330	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.544689	0.000000	0.544689	0.544689	0.544689	0.544689	0.544689	0.000000	0.000001	0.000001	0.999996	0.000001	0.854027	
3205000	-466.398696	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.547404	0.000000	0.547404	0.547404	0.547404	0.547404	0.547404	0.000000	0.000001	0.000001	0.999996	0.000001	0.686515	
3206000	-466.142198	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.532853	0.000000	0.532853	0.532853	0.532853	0.532853	0.532853	0.000000	0.000001	0.000001	0.999996	0.000001	0.229387	
3207000	-465.867246	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.487086	0.000000	0.487086	0.487086	0.487086	0.487086	0.487086	0.000000	0.000001	0.000001	0.999997	0.000001	0.418662	
3208000	-470.889879	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.670910	0.000000	0.670910	0.670910	0.670910	0.670910	0.670910	0.000000	0.000002	0.000002	0.999994	0.000002	0.386554	
3209000	-467.009633	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.428955	0.000000	0.428955	0.428955	0.428955	0.428955	0.428955	0.000000	0.000001	0.000001	0.999997	0.000001	0.603299	
3210000	-465.986239	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.520698	0.000000	0.520698	0.520698	0.520698	0.520698	0.520698	0.000000	0.000001	0.000001	0.999997	0.000001	0.711335	
3211000	-465.881452	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.484047	0.000000	0.484047	0.484047	0.484047	0.484047	0.484047	0.000000	0.000001	0.000001	0.999997	0.000001	0.388450	
3212000	-465.993305	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.471099	0.000000	0.471099	0.471099	0.471099	0.471099	0.471099	0.000000	0.000001	0.000001	0.999997	0.000001	0.748348	
3213000	-466.110185	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.462850	0.000000	0.462850	0.462850	0.462850	0.462850	0.462850	0.000000	0.000001	0.000001	0.999997	0.000001	0.226315	
3214000	-468.755237	1	2	3	'1 Z 0 0 Z 1 0 Z 	D	0.587819	0.000000	0.779738	0.779738	0.000000	0.587819	0.779738	0.000000	0.000000	0.000000	0.999999	0.000001	0.521908	
3215000	-467.606561	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.592293	0.000000	0.592293	0.592293	0.592293	0.592293	0.592293	0.000000	0.000001	0.000001	0.999996	0.000002	0.953116	
3216000	-466.408790	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.448334	0.000000	0.448334	0.448334	0.448334	0.448334	0.448334	0.000000	0.000001	0.000001	0.999997	0.000001	0.969462	
3217000	-467.309632	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.582996	0.000000	0.582996	0.582996	0.582996	0.582996	0.582996	0.000000	0.000001	0.000001	0.999996	0.000002	0.664108	
3218000	-465.941969	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.475893	0.000000	0.475893	0.475893	0.475893	0.475893	0.475893	0.000000	0.000001	0.000001	0.999997	0.000001	0.905687	
3219000	-466.448152	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.446780	0.000000	0.446780	0.446780	0.446780	0.446780	0.446780	0.000000	0.000001	0.000001	0.999997	0.000001	0.862579	
3220000	-466.336901	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.544248	0.000000	0.544248	0.544248	0.544248	0.544248	0.544248	0.000000	0.000001	0.000001	0.999996	0.000001	0.269954	
3221000	-467.867780	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.599954	0.000000	0.599954	0.599954	0.599954	0.599954	0.599954	0.000000	0.000001	0.000001	0.999995	0.000002	0.422511	
3222000	-465.928011	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.477431	0.000000	0.477431	0.477431	0.477431	0.477431	0.477431	0.000000	0.000001	0.000001	0.999997	0.000001	0.562988	
3223000	-465.963462	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.518441	0.000000	0.518441	0.518441	0.518441	0.518441	0.518441	0.000000	0.000001	0.000001	0.999997	0.000001	0.627270	
3224000	-465.852539	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.492687	0.000000	0.492687	0.492687	0.492687	0.492687	0.492687	0.000000	0.000001	0.000001	0.999997	0.000001	0.694115	
3225000	-466.249910	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.539478	0.000000	0.539478	0.539478	0.539478	0.539478	0.539478	0.000000	0.000001	0.000001	0.999996	0.000001	0.350099	
3226000	-466.051061	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.466700	0.000000	0.466700	0.466700	0.466700	0.466700	0.466700	0.000000	0.000001	0.000001	0.999997	0.000001	0.976306	
3227000	-467.268681	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.422430	0.000000	0.422430	0.422430	0.422430	0.422430	0.422430	0.000000	0.000001	0.000001	0.999997	0.000001	0.295773	
3228000	-466.036420	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.525108	0.000000	0.525108	0.525108	0.525108	0.525108	0.525108	0.000000	0.000001	0.000001	0.999997	0.000001	0.766326	
3229000	-465.927070	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.477539	0.000000	0.477539	0.477539	0.477539	0.477539	0.477539	0.000000	0.000001	0.000001	0.999997	0.000001	0.128255	
3230000	-470.541424	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.370545	0.000000	0.370545	0.370545	0.370545	0.370545	0.370545	0.000000	0.000001	0.000001	0.999998	0.000001	0.371981	
3231000	-470.854931	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.670199	0.000000	0.670199	0.670199	0.670199	0.670199	0.670199	0.000000	0.000002	0.000002	0.999994	0.000002	0.638501	
3232000	-466.290024	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.541731	0.000000	0.541731	0.541731	0.541731	0.541731	0.541731	0.000000	0.000001	0.000001	0.999996	0.000001	0.792715	
3233000	-465.856603	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.490471	0.000000	0.490471	0.490471	0.490471	0.490471	0.490471	0.000000	0.000001	0.000001	0.999997	0.000001	0.248357	
3234000	-465.856997	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.500916	0.000000	0.500916	0.500916	0.500916	0.500916	0.500916	0.000000	0.000001	0.000001	0.999997	0.000001	0.291681	
3235000	-465.881510	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.507409	0.000000	0.507409	0.507409	0.507409	0.507409	0.507409	0.000000	0.000001	0.000001	0.999997	0.000001	0.615995	
3236000	-468.248950	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.402618	0.000000	0.402618	0.402618	0.402618	0.402618	0.402618	0.000000	0.000001	0.000001	0.999998	0.000001	0.899673	
3237000	-466.257552	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.539915	0.000000	0.539915	0.539915	0.539915	0.539915	0.539915	0.000000	0.000001	0.000001	0.999996	0.000001	0.642315	
3238000	-466.496337	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.444953	0.000000	0.444953	0.444953	0.444953	0.444953	0.444953	0.000000	0.000001	0.000001	0.999997	0.000001	0.345191	
3239000	-466.942488	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.570324	0.000000	0.570324	0.570324	0.570324	0.570324	0.570324	0.000000	0.000001	0.000001	0.999996	0.000002	0.432064	
3240000	-466.580294	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.555859	0.000000	0.555859	0.555859	0.555859	0.555859	0.555859	0.000000	0.000001	0.000001	0.999996	0.000001	0.641624	
3241000	-466.230535	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.456263	0.000000	0.456263	0.456263	0.456263	0.456263	0.456263	0.000000	0.000001	0.000001	0.999997	0.000001	0.416935	
3242000	-467.079950	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.575252	0.000000	0.575252	0.575252	0.575252	0.575252	0.575252	0.000000	0.000001	0.000001	0.999996	0.000002	0.840378	
3243000	-466.081047	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.528576	0.000000	0.528576	0.528576	0.528576	0.528576	0.528576	0.000000	0.000001	0.000001	0.999996	0.000001	0.978195	
3244000	-466.317397	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.452192	0.000000	0.452192	0.452192	0.452192	0.452192	0.452192	0.000000	0.000001	0.000001	0.999997	0.000001	0.287529	
3245000	-467.162342	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.578095	0.000000	0.578095	0.578095	0.578095	0.578095	0.578095	0.000000	0.000001	0.000001	0.999996	0.000002	0.698746	
