Default schedule
Rate	44.44
Est Data	55.56
Rate Tried	% Accepted	Est Data Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
452	0.371681	548	0.735401	9.035380	0	0.000000	0.571000	0.532912	
448	0.363839	552	0.733696	9.035380	0	0.000000	0.568000	0.532929	
450	0.431111	550	0.714545	9.035380	0	0.000000	0.587000	0.532957	
449	0.409800	551	0.740472	9.035380	0	0.000000	0.592000	0.532987	
470	0.168085	530	0.705660	9.035380	0	0.000000	0.453000	0.532946	
435	0.409195	565	0.727434	9.035380	0	0.000000	0.589000	0.532974	
437	0.343249	563	0.678508	9.035380	0	0.000000	0.532000	0.532974	
412	0.446602	588	0.721088	9.035380	0	0.000000	0.608000	0.533012	
456	0.421053	544	0.693015	9.035380	0	0.000000	0.569000	0.533030	
456	0.361842	544	0.689338	9.035380	0	0.000000	0.540000	0.533034	
455	0.351648	545	0.717431	9.035380	0	0.000000	0.551000	0.533043	
429	0.405594	571	0.732049	9.035380	0	0.000000	0.592000	0.533072	
447	0.422819	553	0.669078	9.035380	0	0.000000	0.559000	0.533085	
454	0.473568	546	0.683150	9.035380	0	0.000000	0.588000	0.533113	
447	0.170022	553	0.683544	9.035380	0	0.000000	0.454000	0.533073	
444	0.286036	556	0.690647	9.035380	0	0.000000	0.511000	0.533062	
429	0.382284	571	0.658494	9.035380	0	0.000000	0.540000	0.533066	
418	0.358852	582	0.659794	9.035380	0	0.000000	0.534000	0.533066	
468	0.527778	532	0.687970	9.035380	0	0.000000	0.613000	0.533106	
426	0.438967	574	0.681185	9.035380	0	0.000000	0.578000	0.533129	
419	0.427208	581	0.698795	9.035380	0	0.000000	0.585000	0.533155	
458	0.421397	542	0.704797	9.035380	0	0.000000	0.575000	0.533176	
441	0.290249	559	0.686941	9.035380	0	0.000000	0.512000	0.533165	
457	0.385120	543	0.696133	9.035380	0	0.000000	0.554000	0.533176	
462	0.240260	538	0.669145	9.035380	0	0.000000	0.471000	0.533144	
492	0.420732	508	0.700787	9.035380	0	0.000000	0.563000	0.533159	
430	0.174419	570	0.673684	9.035380	0	0.000000	0.459000	0.533122	
469	0.076759	531	0.651601	9.035380	0	0.000000	0.382000	0.533047	
468	0.444444	532	0.718045	9.035380	0	0.000000	0.590000	0.533075	
464	0.269397	536	0.692164	9.035380	0	0.000000	0.496000	0.533057	
419	0.181384	581	0.660929	9.035380	0	0.000000	0.460000	0.533020	
418	0.349282	582	0.709622	9.035380	0	0.000000	0.559000	0.533033	
432	0.400463	568	0.670775	9.035380	0	0.000000	0.554000	0.533044	
403	0.166253	597	0.698492	9.035380	0	0.000000	0.484000	0.533019	
410	0.346341	590	0.669492	9.035380	0	0.000000	0.537000	0.533021	
411	0.447689	589	0.702886	9.035380	0	0.000000	0.598000	0.533054	
424	0.344340	576	0.690972	9.035380	0	0.000000	0.544000	0.533059	
456	0.429825	544	0.669118	9.035380	0	0.000000	0.560000	0.533072	
410	0.497561	590	0.684746	9.035380	0	0.000000	0.608000	0.533110	
436	0.401376	564	0.696809	9.035380	0	0.000000	0.568000	0.533127	
466	0.326180	534	0.685393	9.035380	0	0.000000	0.518000	0.533119	
466	0.261803	534	0.717228	9.035380	0	0.000000	0.505000	0.533105	
438	0.242009	562	0.704626	9.035380	0	0.000000	0.502000	0.533090	
438	0.356164	562	0.679715	9.035380	0	0.000000	0.538000	0.533092	
471	0.420382	529	0.720227	9.035380	0	0.000000	0.579000	0.533115	
480	0.397917	520	0.692308	9.035380	0	0.000000	0.551000	0.533124	
447	0.161074	553	0.717902	9.035380	0	0.000000	0.469000	0.533092	
463	0.367171	537	0.694600	9.035380	0	0.000000	0.543000	0.533097	
432	0.495370	568	0.693662	9.035380	0	0.000000	0.608000	0.533134	
418	0.435407	582	0.721649	9.035380	0	0.000000	0.602000	0.533168	
442	0.481900	558	0.693548	9.035380	0	0.000000	0.600000	0.533201	
434	0.444700	566	0.704947	9.035380	0	0.000000	0.592000	0.533230	
460	0.158696	540	0.653704	9.035380	0	0.000000	0.426000	0.533178	
449	0.432071	551	0.689655	9.035380	0	0.000000	0.574000	0.533198	
468	0.324786	532	0.697368	9.035380	0	0.000000	0.523000	0.533193	
411	0.240876	589	0.713073	9.035380	0	0.000000	0.519000	0.533186	
460	0.039130	540	0.666667	9.035380	0	0.000000	0.378000	0.533109	
455	0.087912	545	0.706422	9.035380	0	0.000000	0.425000	0.533056	
402	0.432836	598	0.675585	9.035380	0	0.000000	0.578000	0.533078	
419	0.393795	581	0.690189	9.035380	0	0.000000	0.566000	0.533094	
467	0.464668	533	0.688555	9.035380	0	0.000000	0.584000	0.533119	
453	0.050773	547	0.702011	9.035380	0	0.000000	0.407000	0.533057	
440	0.413636	560	0.721429	9.035380	0	0.000000	0.586000	0.533083	
458	0.484716	542	0.701107	9.035380	0	0.000000	0.602000	0.533117	
436	0.337156	564	0.737589	9.035380	0	0.000000	0.563000	0.533132	
430	0.090698	570	0.717544	9.035380	0	0.000000	0.448000	0.533090	
483	0.341615	517	0.746615	9.035380	0	0.000000	0.551000	0.533099	
444	0.218468	556	0.687050	9.035380	0	0.000000	0.479000	0.533072	
455	0.210989	545	0.733945	9.035380	0	0.000000	0.496000	0.533054	
455	0.164835	545	0.739450	9.035380	0	0.000000	0.478000	0.533027	
439	0.202733	561	0.647059	9.035380	0	0.000000	0.452000	0.532988	
452	0.480088	548	0.718978	9.035380	0	0.000000	0.611000	0.533026	
445	0.352809	555	0.704505	9.035380	0	0.000000	0.548000	0.533033	
402	0.323383	598	0.714047	9.035380	0	0.000000	0.557000	0.533045	
460	0.450000	540	0.672222	9.035380	0	0.000000	0.570000	0.533063	
458	0.266376	542	0.695572	9.035380	0	0.000000	0.499000	0.533046	
442	0.393665	558	0.706093	9.035380	0	0.000000	0.568000	0.533063	
441	0.405896	559	0.690519	9.035380	0	0.000000	0.565000	0.533079	
447	0.393736	553	0.681736	9.035380	0	0.000000	0.553000	0.533088	
445	0.426966	555	0.711712	9.035380	0	0.000000	0.585000	0.533114	
443	0.467269	557	0.682226	9.035380	0	0.000000	0.587000	0.533140	
450	0.400000	550	0.667273	9.035380	0	0.000000	0.547000	0.533147	
472	0.400424	528	0.710227	9.035380	0	0.000000	0.564000	0.533162	
453	0.408389	547	0.709324	9.035380	0	0.000000	0.573000	0.533181	
456	0.307018	544	0.707721	9.035380	0	0.000000	0.525000	0.533177	
440	0.138636	560	0.667857	9.035380	0	0.000000	0.435000	0.533129	
437	0.258581	563	0.754885	9.035380	0	0.000000	0.538000	0.533132	
449	0.322940	551	0.693285	9.035380	0	0.000000	0.527000	0.533129	
430	0.479070	570	0.742105	9.035380	0	0.000000	0.629000	0.533175	
484	0.299587	516	0.689922	9.035380	0	0.000000	0.501000	0.533160	
481	0.438669	519	0.745665	9.035380	0	0.000000	0.598000	0.533191	
419	0.424821	581	0.690189	9.035380	0	0.000000	0.579000	0.533213	
444	0.470721	556	0.703237	9.035380	0	0.000000	0.600000	0.533246	
453	0.421634	547	0.745887	9.035380	0	0.000000	0.599000	0.533278	
471	0.239915	529	0.650284	9.035380	0	0.000000	0.457000	0.533241	
424	0.441038	576	0.685764	9.035380	0	0.000000	0.582000	0.533264	
463	0.421166	537	0.679702	9.035380	0	0.000000	0.560000	0.533277	
450	0.411111	550	0.725455	9.035380	0	0.000000	0.584000	0.533302	
407	0.385749	593	0.740304	9.035380	0	0.000000	0.596000	0.533332	
429	0.445221	571	0.725044	9.035380	0	0.000000	0.605000	0.533367	
452	0.347345	548	0.700730	9.035380	0	0.000000	0.541000	0.533370	
447	0.313199	553	0.735986	9.035380	0	0.000000	0.547000	0.533377	
440	0.318182	560	0.666071	9.035380	0	0.000000	0.513000	0.533367	
437	0.286041	563	0.682060	9.035380	0	0.000000	0.509000	0.533355	
441	0.385488	559	0.638640	9.035380	0	0.000000	0.527000	0.533352	
443	0.076749	557	0.687612	9.035380	0	0.000000	0.417000	0.533296	
466	0.272532	534	0.685393	9.035380	0	0.000000	0.493000	0.533277	
437	0.453089	563	0.664298	9.035380	0	0.000000	0.572000	0.533295	
446	0.477578	554	0.707581	9.035380	0	0.000000	0.605000	0.533330	
441	0.487528	559	0.710197	9.035380	0	0.000000	0.612000	0.533368	
415	0.438554	585	0.735043	9.035380	0	0.000000	0.612000	0.533405	
426	0.363850	574	0.679443	9.035380	0	0.000000	0.545000	0.533411	
439	0.464692	561	0.673797	9.035380	0	0.000000	0.582000	0.533434	
450	0.362222	550	0.658182	9.035380	0	0.000000	0.525000	0.533430	
468	0.324786	532	0.671053	9.035380	0	0.000000	0.509000	0.533419	
449	0.253898	551	0.696915	9.035380	0	0.000000	0.498000	0.533402	
426	0.500000	574	0.716028	9.035380	0	0.000000	0.624000	0.533445	
426	0.415493	574	0.696864	9.035380	0	0.000000	0.577000	0.533466	
420	0.328571	580	0.675862	9.035380	0	0.000000	0.530000	0.533464	
416	0.266827	584	0.727740	9.035380	0	0.000000	0.536000	0.533465	
444	0.268018	556	0.708633	9.035380	0	0.000000	0.513000	0.533456	
449	0.367483	551	0.686025	9.035380	0	0.000000	0.543000	0.533460	
424	0.341981	576	0.713542	9.035380	0	0.000000	0.556000	0.533471	
417	0.419664	583	0.706690	9.035380	0	0.000000	0.587000	0.533496	
402	0.480100	598	0.693980	9.035380	0	0.000000	0.608000	0.533532	
413	0.092010	587	0.650767	9.035380	0	0.000000	0.420000	0.533478	
444	0.367117	556	0.670863	9.035380	0	0.000000	0.536000	0.533479	
437	0.505721	563	0.705151	9.035380	0	0.000000	0.618000	0.533519	
443	0.367946	557	0.669659	9.035380	0	0.000000	0.536000	0.533520	
429	0.426573	571	0.683012	9.035380	0	0.000000	0.573000	0.533539	
432	0.391204	568	0.695423	9.035380	0	0.000000	0.564000	0.533554	
449	0.385301	551	0.669691	9.035380	0	0.000000	0.542000	0.533558	
454	0.486784	546	0.637363	9.035380	0	0.000000	0.569000	0.533575	
433	0.441109	567	0.705467	9.035380	0	0.000000	0.591000	0.533602	
457	0.245077	543	0.707182	9.035380	0	0.000000	0.496000	0.533584	
447	0.333333	553	0.678119	9.035380	0	0.000000	0.524000	0.533579	
459	0.089325	541	0.746765	9.035380	0	0.000000	0.445000	0.533537	
436	0.064220	564	0.712766	9.035380	0	0.000000	0.430000	0.533488	
471	0.210191	529	0.699433	9.035380	0	0.000000	0.469000	0.533458	
450	0.413333	550	0.656364	9.035380	0	0.000000	0.547000	0.533464	
458	0.445415	542	0.690037	9.035380	0	0.000000	0.578000	0.533485	
424	0.384434	576	0.699653	9.035380	0	0.000000	0.566000	0.533501	
436	0.321101	564	0.661348	9.035380	0	0.000000	0.513000	0.533491	
451	0.374723	549	0.684882	9.035380	0	0.000000	0.545000	0.533496	
412	0.415049	588	0.678571	9.035380	0	0.000000	0.570000	0.533514	
434	0.453917	566	0.704947	9.035380	0	0.000000	0.596000	0.533543	
437	0.338673	563	0.715808	9.035380	0	0.000000	0.551000	0.533551	
460	0.456522	540	0.638889	9.035380	0	0.000000	0.555000	0.533562	
485	0.455670	515	0.710680	9.035380	0	0.000000	0.587000	0.533587	
431	0.336427	569	0.692443	9.035380	0	0.000000	0.539000	0.533589	
421	0.256532	579	0.632124	9.035380	0	0.000000	0.474000	0.533561	
432	0.282407	568	0.739437	9.035380	0	0.000000	0.542000	0.533565	
432	0.074074	568	0.654930	9.035380	0	0.000000	0.404000	0.533504	
458	0.235808	542	0.697417	9.035380	0	0.000000	0.486000	0.533482	
468	0.269231	532	0.640977	9.035380	0	0.000000	0.467000	0.533451	
455	0.283516	545	0.678899	9.035380	0	0.000000	0.499000	0.533434	
453	0.370861	547	0.736746	9.035380	0	0.000000	0.571000	0.533452	
440	0.286364	560	0.660714	9.035380	0	0.000000	0.496000	0.533434	
488	0.301230	512	0.699219	9.035380	0	0.000000	0.505000	0.533421	
446	0.253363	554	0.669675	9.035380	0	0.000000	0.484000	0.533398	
455	0.221978	545	0.693578	9.035380	0	0.000000	0.479000	0.533372	
455	0.290110	545	0.732110	9.035380	0	0.000000	0.531000	0.533371	
440	0.390909	560	0.682143	9.035380	0	0.000000	0.554000	0.533381	
399	0.070175	601	0.710483	9.035380	0	0.000000	0.455000	0.533344	
441	0.331066	559	0.715564	9.035380	0	0.000000	0.546000	0.533350	
404	0.405941	596	0.718121	9.035380	0	0.000000	0.592000	0.533378	
408	0.208333	592	0.709459	9.035380	0	0.000000	0.505000	0.533364	
473	0.251586	527	0.662239	9.035380	0	0.000000	0.468000	0.533334	
444	0.403153	556	0.706835	9.035380	0	0.000000	0.572000	0.533352	
443	0.415350	557	0.680431	9.035380	0	0.000000	0.563000	0.533366	
464	0.284483	536	0.686567	9.035380	0	0.000000	0.500000	0.533350	
418	0.272727	582	0.695876	9.035380	0	0.000000	0.519000	0.533344	
440	0.397727	560	0.689286	9.035380	0	0.000000	0.561000	0.533356	
458	0.231441	542	0.697417	9.035380	0	0.000000	0.484000	0.533333	
427	0.156909	573	0.650960	9.035380	0	0.000000	0.440000	0.533290	
456	0.377193	544	0.720588	9.035380	0	0.000000	0.564000	0.533304	
448	0.542411	552	0.721014	9.035380	0	0.000000	0.641000	0.533354	
426	0.077465	574	0.681185	9.035380	0	0.000000	0.424000	0.533303	
474	0.457806	526	0.680608	9.035380	0	0.000000	0.575000	0.533323	
453	0.267108	547	0.698355	9.035380	0	0.000000	0.503000	0.533309	
456	0.370614	544	0.672794	9.035380	0	0.000000	0.535000	0.533310	
455	0.320879	545	0.702752	9.035380	0	0.000000	0.529000	0.533308	
496	0.300403	504	0.753968	9.035380	0	0.000000	0.529000	0.533306	
452	0.400442	548	0.722628	9.035380	0	0.000000	0.577000	0.533326	
403	0.424318	597	0.721943	9.035380	0	0.000000	0.602000	0.533358	
445	0.462921	555	0.643243	9.035380	0	0.000000	0.563000	0.533371	
464	0.181034	536	0.667910	9.035380	0	0.000000	0.442000	0.533329	
409	0.381418	591	0.670051	9.035380	0	0.000000	0.552000	0.533338	
452	0.426991	548	0.720803	9.035380	0	0.000000	0.588000	0.533363	
455	0.305495	545	0.629358	9.035380	0	0.000000	0.482000	0.533339	
461	0.390456	539	0.753247	9.035380	0	0.000000	0.586000	0.533364	
438	0.513699	562	0.701068	9.035380	0	0.000000	0.619000	0.533403	
447	0.297539	553	0.656420	9.035380	0	0.000000	0.496000	0.533386	
442	0.006787	558	0.704301	9.035380	0	0.000000	0.396000	0.533322	
437	0.272311	563	0.646536	9.035380	0	0.000000	0.483000	0.533299	
422	0.310427	578	0.705882	9.035380	0	0.000000	0.539000	0.533302	
471	0.352442	529	0.697543	9.035380	0	0.000000	0.535000	0.533303	
426	0.363850	574	0.684669	9.035380	0	0.000000	0.548000	0.533309	
452	0.402655	548	0.698905	9.035380	0	0.000000	0.565000	0.533324	
436	0.229358	564	0.684397	9.035380	0	0.000000	0.486000	0.533302	
419	0.431981	581	0.714286	9.035380	0	0.000000	0.596000	0.533331	
429	0.237762	571	0.693520	9.035380	0	0.000000	0.498000	0.533315	
431	0.345708	569	0.704745	9.035380	0	0.000000	0.550000	0.533323	
423	0.444444	577	0.738302	9.035380	0	0.000000	0.614000	0.533360	
417	0.318945	583	0.658662	9.035380	0	0.000000	0.517000	0.533352	
517	0.326886	483	0.677019	9.035380	0	0.000000	0.496000	0.533335	
461	0.349241	539	0.717996	9.035380	0	0.000000	0.548000	0.533342	
442	0.361991	558	0.688172	9.035380	0	0.000000	0.544000	0.533347	
426	0.298122	574	0.668990	9.035380	0	0.000000	0.511000	0.533336	
416	0.437500	584	0.703767	9.035380	0	0.000000	0.593000	0.533364	
432	0.444444	568	0.700704	9.035380	0	0.000000	0.590000	0.533390	
482	0.466805	518	0.685328	9.035380	0	0.000000	0.580000	0.533411	
457	0.131291	543	0.686924	9.035380	0	0.000000	0.433000	0.533365	
427	0.426230	573	0.692845	9.035380	0	0.000000	0.579000	0.533386	
420	0.452381	580	0.701724	9.035380	0	0.000000	0.597000	0.533415	
454	0.079295	546	0.681319	9.035380	0	0.000000	0.408000	0.533358	
414	0.381643	586	0.696246	9.035380	0	0.000000	0.566000	0.533373	
421	0.441805	579	0.696028	9.035380	0	0.000000	0.589000	0.533398	
434	0.364055	566	0.662544	9.035380	0	0.000000	0.533000	0.533398	
466	0.435622	534	0.705993	9.035380	0	0.000000	0.580000	0.533419	
414	0.461353	586	0.721843	9.035380	0	0.000000	0.614000	0.533456	
456	0.493421	544	0.680147	9.035380	0	0.000000	0.595000	0.533484	
450	0.375556	550	0.725455	9.035380	0	0.000000	0.568000	0.533500	
473	0.325581	527	0.671727	9.035380	0	0.000000	0.508000	0.533488	
458	0.288210	542	0.714022	9.035380	0	0.000000	0.519000	0.533481	
467	0.280514	533	0.696060	9.035380	0	0.000000	0.502000	0.533467	
425	0.458824	575	0.700870	9.035380	0	0.000000	0.598000	0.533496	
435	0.273563	565	0.660177	9.035380	0	0.000000	0.492000	0.533477	
425	0.152941	575	0.726957	9.035380	0	0.000000	0.483000	0.533455	
403	0.213400	597	0.711893	9.035380	0	0.000000	0.511000	0.533444	
475	0.431579	525	0.666667	9.035380	0	0.000000	0.555000	0.533454	
459	0.339869	541	0.678373	9.035380	0	0.000000	0.523000	0.533449	
445	0.451685	555	0.745946	9.035380	0	0.000000	0.615000	0.533486	
434	0.421659	566	0.683746	9.035380	0	0.000000	0.570000	0.533503	
433	0.413395	567	0.694885	9.035380	0	0.000000	0.573000	0.533521	
444	0.445946	556	0.685252	9.035380	0	0.000000	0.579000	0.533541	
443	0.440181	557	0.660682	9.035380	0	0.000000	0.563000	0.533555	
455	0.400000	545	0.697248	9.035380	0	0.000000	0.562000	0.533568	
448	0.227679	552	0.728261	9.035380	0	0.000000	0.504000	0.533554	
452	0.420354	548	0.678832	9.035380	0	0.000000	0.562000	0.533567	
437	0.469108	563	0.715808	9.035380	0	0.000000	0.608000	0.533601	
442	0.398190	558	0.677419	9.035380	0	0.000000	0.554000	0.533610	
451	0.421286	549	0.666667	9.035380	0	0.000000	0.556000	0.533620	
457	0.297593	543	0.686924	9.035380	0	0.000000	0.509000	0.533609	
437	0.469108	563	0.619893	9.035380	0	0.000000	0.554000	0.533618	
502	0.388446	498	0.700803	9.035380	0	0.000000	0.544000	0.533623	
438	0.367580	562	0.718861	9.035380	0	0.000000	0.565000	0.533637	
454	0.361233	546	0.688645	9.035380	0	0.000000	0.540000	0.533640	
452	0.398230	548	0.686131	9.035380	0	0.000000	0.556000	0.533650	
442	0.158371	558	0.752688	9.035380	0	0.000000	0.490000	0.533630	
428	0.242991	572	0.709790	9.035380	0	0.000000	0.510000	0.533620	
443	0.386005	557	0.750449	9.035380	0	0.000000	0.589000	0.533645	
423	0.387707	577	0.675910	9.035380	0	0.000000	0.554000	0.533654	
426	0.446009	574	0.688153	9.035380	0	0.000000	0.585000	0.533677	
413	0.447942	587	0.695060	9.035380	0	0.000000	0.593000	0.533703	
440	0.227273	560	0.708929	9.035380	0	0.000000	0.497000	0.533687	
417	0.388489	583	0.651801	9.035380	0	0.000000	0.542000	0.533691	
458	0.419214	542	0.725092	9.035380	0	0.000000	0.585000	0.533714	
464	0.340517	536	0.701493	9.035380	0	0.000000	0.534000	0.533714	
473	0.308668	527	0.736243	9.035380	0	0.000000	0.534000	0.533714	
432	0.173611	568	0.670775	9.035380	0	0.000000	0.456000	0.533679	
446	0.403587	554	0.657040	9.035380	0	0.000000	0.544000	0.533684	
424	0.007075	576	0.663194	9.035380	0	0.000000	0.385000	0.533617	
474	0.274262	526	0.659696	9.035380	0	0.000000	0.477000	0.533592	
435	0.466667	565	0.704425	9.035380	0	0.000000	0.601000	0.533622	
469	0.277186	531	0.711864	9.035380	0	0.000000	0.508000	0.533611	
447	0.364653	553	0.723327	9.035380	0	0.000000	0.563000	0.533624	
449	0.258352	551	0.696915	9.035380	0	0.000000	0.500000	0.533609	
470	0.261702	530	0.696226	9.035380	0	0.000000	0.492000	0.533590	
449	0.307350	551	0.762250	9.035380	0	0.000000	0.558000	0.533601	
445	0.220225	555	0.686486	9.035380	0	0.000000	0.479000	0.533577	
492	0.256098	508	0.690945	9.035380	0	0.000000	0.477000	0.533551	
457	0.437637	543	0.723757	9.035380	0	0.000000	0.593000	0.533578	
426	0.342723	574	0.677700	9.035380	0	0.000000	0.535000	0.533579	
439	0.473804	561	0.695187	9.035380	0	0.000000	0.598000	0.533607	
463	0.431965	537	0.694600	9.035380	0	0.000000	0.573000	0.533625	
430	0.295349	570	0.689474	9.035380	0	0.000000	0.520000	0.533619	
464	0.297414	536	0.759328	9.035380	0	0.000000	0.545000	0.533624	
459	0.259259	541	0.685767	9.035380	0	0.000000	0.490000	0.533604	
433	0.251732	567	0.677249	9.035380	0	0.000000	0.493000	0.533586	
424	0.174528	576	0.649306	9.035380	0	0.000000	0.448000	0.533548	
434	0.285714	566	0.722615	9.035380	0	0.000000	0.533000	0.533548	
434	0.403226	566	0.715548	9.035380	0	0.000000	0.580000	0.533569	
436	0.353211	564	0.721631	9.035380	0	0.000000	0.561000	0.533581	
449	0.162584	551	0.680581	9.035380	0	0.000000	0.448000	0.533543	
420	0.128571	580	0.694828	9.035380	0	0.000000	0.457000	0.533509	
434	0.191244	566	0.710247	9.035380	0	0.000000	0.485000	0.533488	
452	0.460177	548	0.708029	9.035380	0	0.000000	0.596000	0.533515	
435	0.436782	565	0.693805	9.035380	0	0.000000	0.582000	0.533537	
448	0.433036	552	0.719203	9.035380	0	0.000000	0.591000	0.533562	
462	0.400433	538	0.626394	9.035380	0	0.000000	0.522000	0.533557	
435	0.149425	565	0.686726	9.035380	0	0.000000	0.453000	0.533521	
433	0.311778	567	0.698413	9.035380	0	0.000000	0.531000	0.533520	
412	0.432039	588	0.654762	9.035380	0	0.000000	0.563000	0.533533	
417	0.390887	583	0.711835	9.035380	0	0.000000	0.578000	0.533553	
455	0.131868	545	0.702752	9.035380	0	0.000000	0.443000	0.533513	
423	0.141844	577	0.667244	9.035380	0	0.000000	0.445000	0.533474	
418	0.157895	582	0.685567	9.035380	0	0.000000	0.465000	0.533444	
439	0.159453	561	0.677362	9.035380	0	0.000000	0.450000	0.533407	
422	0.229858	578	0.685121	9.035380	0	0.000000	0.493000	0.533389	
421	0.517815	579	0.711572	9.035380	0	0.000000	0.630000	0.533432	
449	0.525612	551	0.711434	9.035380	0	0.000000	0.628000	0.533473	
461	0.342733	539	0.703154	9.035380	0	0.000000	0.537000	0.533475	
460	0.317391	540	0.659259	9.035380	0	0.000000	0.502000	0.533461	
431	0.192575	569	0.702988	9.035380	0	0.000000	0.483000	0.533439	
388	0.090206	612	0.694444	9.035380	0	0.000000	0.460000	0.533407	
448	0.285714	552	0.646739	9.035380	0	0.000000	0.485000	0.533385	
451	0.235033	549	0.657559	9.035380	0	0.000000	0.467000	0.533356	
438	0.223744	562	0.695730	9.035380	0	0.000000	0.489000	0.533337	
441	0.362812	559	0.722719	9.035380	0	0.000000	0.564000	0.533350	
467	0.299786	533	0.720450	9.035380	0	0.000000	0.524000	0.533346	
459	0.350763	541	0.711645	9.035380	0	0.000000	0.546000	0.533352	
440	0.436364	560	0.716071	9.035380	0	0.000000	0.593000	0.533378	
442	0.391403	558	0.672043	9.035380	0	0.000000	0.548000	0.533384	
473	0.376321	527	0.702087	9.035380	0	0.000000	0.548000	0.533391	
445	0.296629	555	0.738739	9.035380	0	0.000000	0.542000	0.533394	
426	0.138498	574	0.677700	9.035380	0	0.000000	0.448000	0.533357	
425	0.202353	575	0.674783	9.035380	0	0.000000	0.474000	0.533331	
424	0.372642	576	0.651042	9.035380	0	0.000000	0.533000	0.533331	
456	0.357456	544	0.700368	9.035380	0	0.000000	0.544000	0.533336	
439	0.252847	561	0.702317	9.035380	0	0.000000	0.505000	0.533323	
397	0.430730	603	0.660033	9.035380	0	0.000000	0.569000	0.533339	
442	0.447964	558	0.664875	9.035380	0	0.000000	0.569000	0.533354	
445	0.350562	555	0.729730	9.035380	0	0.000000	0.561000	0.533366	
452	0.272124	548	0.682482	9.035380	0	0.000000	0.497000	0.533351	
421	0.197150	579	0.682211	9.035380	0	0.000000	0.478000	0.533327	
416	0.334135	584	0.691781	9.035380	0	0.000000	0.543000	0.533331	
432	0.358796	568	0.669014	9.035380	0	0.000000	0.535000	0.533332	
469	0.390192	531	0.677966	9.035380	0	0.000000	0.543000	0.533336	
431	0.296984	569	0.757469	9.035380	0	0.000000	0.559000	0.533347	
407	0.329238	593	0.693086	9.035380	0	0.000000	0.545000	0.533352	
446	0.289238	554	0.700361	9.035380	0	0.000000	0.517000	0.533345	
462	0.255411	538	0.689591	9.035380	0	0.000000	0.489000	0.533326	
444	0.063063	556	0.681655	9.035380	0	0.000000	0.407000	0.533271	
472	0.385593	528	0.715909	9.035380	0	0.000000	0.560000	0.533282	
473	0.226216	527	0.677419	9.035380	0	0.000000	0.464000	0.533252	
478	0.012552	522	0.699234	9.035380	0	0.000000	0.371000	0.533182	
467	0.282655	533	0.694184	9.035380	0	0.000000	0.502000	0.533169	
425	0.425882	575	0.660870	9.035380	0	0.000000	0.561000	0.533181	
409	0.410758	591	0.729272	9.035380	0	0.000000	0.599000	0.533209	
437	0.180778	563	0.710480	9.035380	0	0.000000	0.479000	0.533186	
442	0.337104	558	0.720430	9.035380	0	0.000000	0.551000	0.533193	
454	0.451542	546	0.723443	9.035380	0	0.000000	0.600000	0.533222	
458	0.438865	542	0.691882	9.035380	0	0.000000	0.576000	0.533241	
426	0.453052	574	0.656794	9.035380	0	0.000000	0.570000	0.533257	
433	0.267898	567	0.714286	9.035380	0	0.000000	0.521000	0.533251	
389	0.141388	611	0.705401	9.035380	0	0.000000	0.486000	0.533231	
424	0.346698	576	0.703125	9.035380	0	0.000000	0.552000	0.533239	
424	0.403302	576	0.725694	9.035380	0	0.000000	0.589000	0.533263	
423	0.439716	577	0.696707	9.035380	0	0.000000	0.588000	0.533287	
473	0.359408	527	0.713472	9.035380	0	0.000000	0.546000	0.533292	
471	0.424628	529	0.731569	9.035380	0	0.000000	0.587000	0.533315	
452	0.276549	548	0.684307	9.035380	0	0.000000	0.500000	0.533301	
430	0.330233	570	0.687719	9.035380	0	0.000000	0.534000	0.533301	
408	0.031863	592	0.658784	9.035380	0	0.000000	0.403000	0.533245	
405	0.367901	595	0.707563	9.035380	0	0.000000	0.570000	0.533261	
481	0.340956	519	0.684008	9.035380	0	0.000000	0.519000	0.533255	
446	0.486547	554	0.694946	9.035380	0	0.000000	0.602000	0.533284	
444	0.468468	556	0.663669	9.035380	0	0.000000	0.577000	0.533303	
462	0.419913	538	0.704461	9.035380	0	0.000000	0.573000	0.533320	
470	0.453191	530	0.750943	9.035380	0	0.000000	0.611000	0.533353	
464	0.411638	536	0.647388	9.035380	0	0.000000	0.538000	0.533355	
446	0.446188	554	0.671480	9.035380	0	0.000000	0.571000	0.533372	
424	0.273585	576	0.694444	9.035380	0	0.000000	0.516000	0.533364	
464	0.280172	536	0.708955	9.035380	0	0.000000	0.510000	0.533354	
406	0.162562	594	0.720539	9.035380	0	0.000000	0.494000	0.533337	
440	0.222727	560	0.694643	9.035380	0	0.000000	0.487000	0.533317	
446	0.329596	554	0.680505	9.035380	0	0.000000	0.524000	0.533313	
446	0.134529	554	0.646209	9.035380	0	0.000000	0.418000	0.533264	
468	0.277778	532	0.671053	9.035380	0	0.000000	0.487000	0.533244	
454	0.222467	546	0.706960	9.035380	0	0.000000	0.487000	0.533225	
468	0.382479	532	0.697368	9.035380	0	0.000000	0.550000	0.533232	
463	0.157667	537	0.683426	9.035380	0	0.000000	0.440000	0.533192	
426	0.093897	574	0.689895	9.035380	0	0.000000	0.436000	0.533151	
423	0.307329	577	0.715771	9.035380	0	0.000000	0.543000	0.533155	
