Options:
Model:                           Discrete: Dependent
Tree File Name:                  BirdTreeCleaned.tre
Data File Name:                  DataCleaned.txt
Log File Name:                   birds_nest_coparent_depRJ.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            2140403048
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      3500000
Burn in:                         500000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Zero Rates:                      Yes
Schedule File:                   birds_nest_coparent_depRJ.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     8
Base frequency (PI's):           None
Pis used in ancestral state estimation:      Yes
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Save Model:                      birds_nest_coparent_depRJ.bin
Scale Tree:                      0.010244
Restrictions:
    q12                          RJ MCMC
    q13                          RJ MCMC
    q21                          RJ MCMC
    q24                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q42                          RJ MCMC
    q43                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - Hyper Prior exp (0.00,2.00) 
Tree Information
     Trees:                      1
     Taxa:                       399
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	Dep / InDep	q12	q13	q21	q24	q31	q34	q42	q43	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	RJRates - Mean	
1232000	-311.222943	1	2	2	'0 Z 0 0 1 1 Z 0 	D	0.700556	0.000000	0.700556	0.700556	1.983105	1.983105	0.000000	0.700556	0.189686	0.722520	0.086478	0.001317	1.751650	
1233000	-306.971248	1	2	0	'0 0 0 0 1 1 0 0 	D	0.393490	0.393490	0.393490	0.393490	1.761760	1.761760	0.393490	0.393490	0.252371	0.191950	0.465434	0.090244	1.294545	
1234000	-307.512176	1	2	1	'0 0 0 0 1 1 Z 0 	D	0.415015	0.415015	0.415015	0.415015	2.059968	2.059968	0.000000	0.415015	0.481539	0.451783	0.066452	0.000226	0.860129	
1235000	-306.045328	1	2	1	'0 0 0 0 1 1 Z 0 	D	0.515694	0.515694	0.515694	0.515694	2.406386	2.406386	0.000000	0.515694	0.456492	0.491499	0.051748	0.000261	1.076209	
1236000	-306.585571	1	2	0	'0 0 0 0 1 1 0 0 	D	0.433179	0.433179	0.433179	0.433179	1.716834	1.716834	0.433179	0.433179	0.263040	0.219659	0.419588	0.097713	1.281485	
1237000	-307.645819	1	2	1	'0 0 0 0 1 1 Z 0 	D	0.750333	0.750333	0.750333	0.750333	1.789477	1.789477	0.000000	0.750333	0.413117	0.561145	0.025542	0.000196	1.065304	
1238000	-306.320322	1	2	0	'0 0 0 0 1 1 0 0 	D	0.438160	0.438160	0.438160	0.438160	1.783811	1.783811	0.438160	0.438160	0.259061	0.216177	0.426297	0.098466	0.991024	
1239000	-305.399169	1	2	1	'0 0 0 0 1 1 Z 0 	D	0.600576	0.600576	0.600576	0.600576	2.242712	2.242712	0.000000	0.600576	0.439375	0.519916	0.040461	0.000248	0.780202	
1240000	-306.316436	1	2	0	'0 0 0 0 1 1 0 0 	D	0.554223	0.554223	0.554223	0.554223	1.837303	1.837303	0.554223	0.554223	0.264689	0.264690	0.352031	0.118590	1.746438	
1241000	-305.593155	1	2	1	'0 0 0 0 1 1 Z 0 	D	0.647991	0.647991	0.647991	0.647991	2.253591	2.253591	0.000000	0.647991	0.429944	0.531769	0.038026	0.000261	1.505554	
1242000	-305.851943	1	2	1	'0 0 0 0 1 1 Z 0 	D	0.628468	0.628468	0.628468	0.628468	2.455816	2.455816	0.000000	0.628468	0.432727	0.524415	0.042568	0.000290	1.074382	
1243000	-305.897878	1	2	1	'0 0 0 0 1 1 Z 0 	D	0.656390	0.656390	0.656390	0.656390	1.946881	1.946881	0.000000	0.656390	0.429558	0.538794	0.031442	0.000206	1.180761	
1244000	-305.561592	1	2	1	'0 0 0 0 1 1 Z 0 	D	0.645222	0.645222	0.645222	0.645222	2.233723	2.233723	0.000000	0.645222	0.430565	0.531395	0.037784	0.000257	1.170723	
1245000	-305.674387	1	2	1	'0 0 0 0 1 1 Z 0 	D	0.603063	0.603063	0.603063	0.603063	1.920483	1.920483	0.000000	0.603063	0.440343	0.526132	0.033334	0.000191	0.869172	
1246000	-308.505060	1	2	0	'0 0 0 0 1 1 0 0 	D	0.516897	0.516897	0.516897	0.516897	1.406251	1.406251	0.516897	0.516897	0.294396	0.298937	0.296641	0.110027	1.266100	
1247000	-305.858549	1	2	0	'0 0 0 0 1 1 0 0 	D	0.483717	0.483717	0.483717	0.483717	2.114870	2.114870	0.483717	0.483717	0.245587	0.213832	0.434413	0.106168	1.622953	
1248000	-305.950682	1	2	1	'0 0 0 0 1 1 Z 0 	D	0.669479	0.669479	0.669479	0.669479	2.397657	2.397657	0.000000	0.669479	0.425260	0.534821	0.039626	0.000294	1.460563	
1249000	-308.279538	1	2	0	'0 0 0 0 1 1 0 0 	D	0.466619	0.466619	0.466619	0.466619	1.421677	1.421677	0.466619	0.466619	0.290989	0.272630	0.333585	0.102796	0.507519	
1250000	-306.317333	1	2	1	'0 0 0 0 1 1 Z 0 	D	0.593320	0.593320	0.593320	0.593320	2.612552	2.612552	0.000000	0.593320	0.438860	0.513558	0.047279	0.000303	1.664008	
1251000	-310.210364	1	2	0	'0 0 0 0 0 1 0 0 	D	0.720956	0.720956	0.720956	0.720956	0.720956	2.550842	0.720956	0.720956	0.440479	0.357142	0.139710	0.062669	1.641279	
1252000	-310.451912	1	2	0	'1 1 1 1 1 0 1 1 	D	0.469655	0.469655	0.469655	0.469655	0.469655	3.006297	0.469655	0.469655	0.671953	0.181079	0.130166	0.016803	1.193245	
1253000	-308.100107	1	3	0	'2 1 2 1 2 0 1 1 	D	0.944207	0.509507	0.944207	0.509507	0.944207	3.364421	0.509507	0.509507	0.431525	0.328803	0.190603	0.049070	1.127174	
1254000	-312.680381	1	2	0	'1 1 1 1 1 0 1 1 	D	0.545313	0.545313	0.545313	0.545313	0.545313	1.741300	0.545313	0.545313	0.455195	0.366998	0.127507	0.050301	1.907466	
1255000	-309.396614	1	2	0	'1 1 1 1 1 0 1 1 	D	0.651670	0.651670	0.651670	0.651670	0.651670	3.163242	0.651670	0.651670	0.534083	0.291152	0.134725	0.040039	1.166234	
1256000	-314.175610	1	2	0	'1 1 1 1 1 0 1 1 	D	0.384119	0.384119	0.384119	0.384119	0.384119	3.662637	0.384119	0.384119	0.773718	0.116477	0.102947	0.006857	1.882262	
1257000	-303.555398	1	3	0	'2 1 1 1 2 0 1 2 	D	0.959192	0.344351	0.344351	0.344351	0.959192	2.433328	0.344351	0.959192	0.465633	0.165459	0.274467	0.094441	1.484163	
1258000	-309.535751	1	2	0	'0 1 1 1 0 0 1 0 	D	1.500810	0.299642	0.299642	0.299642	1.500810	1.500810	0.299642	1.500810	0.337698	0.101775	0.266112	0.294414	0.697519	
1259000	-305.786563	1	2	0	'1 1 1 1 0 0 1 0 	D	0.300193	0.300193	0.300193	0.300193	2.091048	2.091048	0.300193	2.091048	0.133842	0.116551	0.359427	0.390179	1.066581	
1260000	-305.510215	1	2	0	'1 1 1 1 0 0 1 0 	D	0.296397	0.296397	0.296397	0.296397	2.010573	2.010573	0.296397	2.010573	0.137142	0.117915	0.360801	0.384142	1.322826	
1261000	-306.034297	1	2	0	'1 1 1 1 0 0 1 0 	D	0.274634	0.274634	0.274634	0.274634	2.037944	2.037944	0.274634	2.037944	0.124394	0.102665	0.372677	0.400264	1.362841	
1262000	-304.909528	1	2	0	'1 1 1 1 0 0 1 0 	D	0.299457	0.299457	0.299457	0.299457	1.775451	1.775451	0.299457	1.775451	0.156734	0.133769	0.354821	0.354676	0.693058	
1263000	-305.010318	1	2	0	'1 1 1 1 0 0 1 0 	D	0.344218	0.344218	0.344218	0.344218	1.997882	1.997882	0.344218	1.997882	0.159799	0.149426	0.335049	0.355726	1.237092	
1264000	-308.832910	1	2	0	'1 1 1 1 0 0 1 0 	D	0.322217	0.322217	0.322217	0.322217	2.593718	2.593718	0.322217	2.593718	0.119100	0.112783	0.349377	0.418740	0.601596	
1265000	-306.472517	1	2	0	'1 1 1 1 0 0 1 0 	D	0.264285	0.264285	0.264285	0.264285	2.081001	2.081001	0.264285	2.081001	0.116459	0.094361	0.378096	0.411085	1.242962	
1266000	-307.145723	1	2	0	'1 1 1 1 0 0 1 0 	D	0.224492	0.224492	0.224492	0.224492	1.589415	1.589415	0.224492	1.589415	0.128552	0.093034	0.400129	0.378285	1.356347	
1267000	-305.826476	1	2	0	'1 1 1 1 0 0 1 0 	D	0.256529	0.256529	0.256529	0.256529	1.702875	1.702875	0.256529	1.702875	0.139001	0.108527	0.380315	0.372157	1.214479	
1268000	-310.259746	1	2	0	'0 0 0 0 0 1 0 0 	D	0.678865	0.678865	0.678865	0.678865	0.678865	2.311208	0.678865	0.678865	0.442204	0.360610	0.137093	0.060094	0.788171	
1269000	-309.373181	1	2	0	'0 1 1 1 0 0 1 0 	D	1.356958	0.308741	0.308741	0.308741	1.356958	1.356958	0.308741	1.356958	0.373651	0.120044	0.249946	0.256359	0.780192	
1270000	-306.241775	1	2	1	'0 0 0 0 1 1 Z 0 	D	0.542187	0.542187	0.542187	0.542187	1.775736	1.775736	0.000000	0.542187	0.454273	0.511782	0.033784	0.000160	1.649135	
1271000	-307.442474	1	2	0	'0 0 0 0 1 1 0 0 	D	0.364745	0.364745	0.364745	0.364745	2.159380	2.159380	0.364745	0.364745	0.220570	0.148039	0.548934	0.082457	1.108766	
1272000	-310.890768	1	2	1	'0 0 0 0 0 1 Z 0 	D	0.841018	0.841018	0.841018	0.841018	0.841018	2.711539	0.000000	0.841018	0.457548	0.534012	0.008353	0.000087	1.064178	
1273000	-310.604297	1	2	0	'0 1 1 1 0 0 1 0 	D	1.517460	0.229872	0.229872	0.229872	1.517460	1.517460	0.229872	1.517460	0.290250	0.061043	0.302592	0.346115	0.468741	
1274000	-311.393358	1	2	1	'0 1 1 1 0 0 Z 0 	D	1.187671	0.375630	0.375630	0.375630	1.187671	1.187671	0.000000	1.187671	0.676880	0.297443	0.025074	0.000603	0.649999	
1275000	-310.198003	1	2	0	'0 1 1 1 0 0 1 0 	D	1.220965	0.271514	0.271514	0.271514	1.220965	1.220965	0.271514	1.220965	0.391682	0.109635	0.254895	0.243788	0.964690	
1276000	-311.103106	1	2	0	'0 1 1 1 0 0 1 0 	D	1.061622	0.326537	0.326537	0.326537	1.061622	1.061622	0.326537	1.061622	0.441011	0.169863	0.206975	0.182150	0.443616	
1277000	-306.657464	1	2	1	'0 0 0 0 1 1 Z 0 	D	0.723438	0.723438	0.723438	0.723438	1.938268	1.938268	0.000000	0.723438	0.417372	0.553179	0.029229	0.000221	1.174243	
1278000	-306.962377	1	2	0	'0 0 0 0 1 1 0 0 	D	0.404952	0.404952	0.404952	0.404952	1.708728	1.708728	0.404952	0.404952	0.258705	0.203878	0.444787	0.092629	1.482488	
1279000	-307.136173	1	2	1	'0 0 0 0 1 1 Z 0 	D	0.483959	0.483959	0.483959	0.483959	1.699322	1.699322	0.000000	0.483959	0.468533	0.493642	0.037677	0.000148	1.078609	
1280000	-307.541436	1	2	1	'0 0 0 0 1 1 Z 0 	D	0.444192	0.444192	0.444192	0.444192	2.502750	2.502750	0.000000	0.444192	0.471327	0.461095	0.067302	0.000276	1.842534	
1281000	-305.740431	1	2	1	'0 0 0 0 1 1 Z 0 	D	0.519226	0.519226	0.519226	0.519226	2.276176	2.276176	0.000000	0.519226	0.456584	0.494398	0.048775	0.000243	1.562777	
1282000	-305.743067	1	2	1	'0 0 0 0 1 1 Z 0 	D	0.669867	0.669867	0.669867	0.669867	2.116450	2.116450	0.000000	0.669867	0.426398	0.538891	0.034468	0.000242	1.518693	
1283000	-307.111209	1	2	0	'1 1 1 1 0 0 1 1 	D	0.495104	0.495104	0.495104	0.495104	1.570857	1.570857	0.495104	0.495104	0.280290	0.267442	0.344360	0.107909	1.413488	
1284000	-307.071705	1	2	0	'1 1 1 1 0 0 1 1 	D	0.613026	0.613026	0.613026	0.613026	1.826620	1.826620	0.613026	0.613026	0.265109	0.286142	0.320208	0.128541	1.337224	
1285000	-306.510506	1	2	0	'1 1 1 1 0 0 1 1 	D	0.401904	0.401904	0.401904	0.401904	1.927912	1.927912	0.401904	0.401904	0.243054	0.183976	0.481787	0.091183	1.288969	
1286000	-306.044828	1	2	0	'1 1 1 1 0 0 1 1 	D	0.537860	0.537860	0.537860	0.537860	1.912305	1.912305	0.537860	0.537860	0.260017	0.251770	0.372276	0.115936	0.835703	
1287000	-305.756094	1	2	1	'1 1 1 1 0 0 Z 1 	D	0.661393	0.661393	0.661393	0.661393	2.319135	2.319135	0.000000	0.661393	0.427115	0.533994	0.038613	0.000277	1.631756	
1288000	-306.259151	1	2	0	'1 1 1 1 0 0 1 1 	D	0.429983	0.429983	0.429983	0.429983	1.840813	1.840813	0.429983	0.429983	0.253958	0.206753	0.442452	0.096837	1.605111	
1289000	-307.865063	1	2	0	'1 1 1 1 0 0 1 1 	D	0.640956	0.640956	0.640956	0.640956	2.424224	2.424224	0.640956	0.640956	0.239320	0.251311	0.374145	0.135224	1.712853	
1290000	-305.829350	1	2	0	'1 1 1 1 0 0 1 1 	D	0.474569	0.474569	0.474569	0.474569	2.054865	2.054865	0.474569	0.474569	0.247622	0.213555	0.434242	0.104581	0.704222	
1291000	-310.460945	1	2	0	'1 1 1 1 1 0 1 1 	D	0.751992	0.751992	0.751992	0.751992	0.751992	2.690654	0.751992	0.751992	0.434869	0.358580	0.140930	0.065621	1.166470	
1292000	-311.200595	1	2	0	'1 1 1 1 1 0 1 1 	D	0.683759	0.683759	0.683759	0.683759	0.683759	3.986754	0.683759	0.683759	0.557834	0.286408	0.119929	0.035829	1.833230	
1293000	-309.526160	1	3	1	'2 1 1 1 2 0 Z 0 	D	1.521038	0.408323	0.408323	0.408323	1.521038	1.983379	0.000000	1.983379	0.650109	0.300075	0.045914	0.003902	1.263303	
1294000	-307.075532	1	2	0	'1 1 1 1 0 0 1 1 	D	0.625183	0.625183	0.625183	0.625183	1.915633	1.915633	0.625183	0.625183	0.260231	0.281842	0.326822	0.131105	1.746929	
1295000	-305.893245	1	2	1	'1 1 1 1 0 0 Z 1 	D	0.675216	0.675216	0.675216	0.675216	2.027588	2.027588	0.000000	0.675216	0.425732	0.541570	0.032472	0.000226	1.249106	
1296000	-306.171927	1	2	0	'1 1 1 1 0 0 1 1 	D	0.424599	0.424599	0.424599	0.424599	1.959940	1.959940	0.424599	0.424599	0.245594	0.194648	0.464290	0.095468	0.899144	
1297000	-306.697043	1	2	0	'1 1 1 1 0 0 1 1 	D	0.437372	0.437372	0.437372	0.437372	1.680567	1.680567	0.437372	0.437372	0.266341	0.225613	0.409536	0.098509	1.384278	
1298000	-306.392116	1	2	0	'1 1 1 1 0 0 1 1 	D	0.527666	0.527666	0.527666	0.527666	1.743259	1.743259	0.527666	0.527666	0.269657	0.263072	0.353449	0.113822	0.997791	
1299000	-307.106803	1	2	0	'1 1 1 1 0 0 1 1 	D	0.412876	0.412876	0.412876	0.412876	2.392402	2.392402	0.412876	0.412876	0.221622	0.164723	0.521930	0.091726	1.660052	
1300000	-305.875216	1	2	1	'1 1 1 1 0 0 Z 1 	D	0.602321	0.602321	0.602321	0.602321	1.856489	1.856489	0.000000	0.602321	0.440733	0.527265	0.031823	0.000179	0.527358	
1301000	-306.518619	1	2	0	'1 1 1 1 0 0 1 1 	D	0.441778	0.441778	0.441778	0.441778	1.715440	1.715440	0.441778	0.441778	0.264392	0.224567	0.411812	0.099229	1.060598	
1302000	-306.806967	1	2	1	'1 1 1 1 0 0 Z 1 	D	0.759516	0.759516	0.759516	0.759516	2.226491	2.226491	0.000000	0.759516	0.410489	0.555259	0.033955	0.000297	1.647699	
1303000	-305.377358	1	2	1	'1 1 1 1 0 0 Z 1 	D	0.581344	0.581344	0.581344	0.581344	2.223918	2.223918	0.000000	0.581344	0.443457	0.514841	0.041461	0.000241	1.818470	
1304000	-306.835212	1	2	0	'1 1 1 1 0 0 1 1 	D	0.510558	0.510558	0.510558	0.510558	2.477178	2.477178	0.510558	0.510558	0.232927	0.205604	0.450932	0.110537	0.897133	
1305000	-306.361903	1	2	1	'1 1 1 1 0 0 Z 1 	D	0.723434	0.723434	0.723434	0.723434	2.311272	2.311272	0.000000	0.723434	0.416112	0.547274	0.036315	0.000299	1.433571	
1306000	-305.969828	1	2	1	'0 0 0 0 1 1 Z 0 	D	0.606389	0.606389	0.606389	0.606389	1.834777	1.834777	0.000000	0.606389	0.439952	0.528803	0.031069	0.000176	1.524490	
1307000	-305.943450	1	2	1	'1 1 1 1 0 0 Z 1 	D	0.512809	0.512809	0.512809	0.512809	1.915908	1.915908	0.000000	0.512809	0.460365	0.498612	0.040838	0.000185	1.362758	
1308000	-307.287845	1	2	0	'1 1 1 1 0 0 1 1 	D	0.544070	0.544070	0.544070	0.544070	1.584543	1.584543	0.544070	0.544070	0.280720	0.287134	0.316451	0.115695	1.145709	
1309000	-306.603604	1	2	0	'0 0 0 0 1 1 0 0 	D	0.553747	0.553747	0.553747	0.553747	2.355893	2.355893	0.553747	0.553747	0.240366	0.227884	0.412878	0.118873	1.128499	
1310000	-306.001674	1	2	0	'0 0 0 0 1 1 0 0 	D	0.477557	0.477557	0.477557	0.477557	2.202145	2.202145	0.477557	0.477557	0.240720	0.205722	0.448701	0.104857	1.124219	
1311000	-308.275228	1	2	1	'0 0 0 0 1 1 Z 0 	D	0.836996	0.836996	0.836996	0.836996	2.387431	2.387431	0.000000	0.836996	0.398335	0.565914	0.035375	0.000375	1.515404	
1312000	-306.441237	1	2	1	'0 0 0 0 1 1 Z 0 	D	0.610329	0.610329	0.610329	0.610329	2.642716	2.642716	0.000000	0.610329	0.435307	0.517826	0.046554	0.000312	1.728323	
1313000	-305.360075	1	2	1	'0 0 0 0 1 1 Z 0 	D	0.577380	0.577380	0.577380	0.577380	2.188796	2.188796	0.000000	0.577380	0.444481	0.514231	0.041053	0.000235	1.959859	
1314000	-306.561614	1	2	0	'0 0 0 0 1 1 0 0 	D	0.399086	0.399086	0.399086	0.399086	2.067499	2.067499	0.399086	0.399086	0.234256	0.173296	0.502381	0.090067	0.518964	
1315000	-306.119119	1	2	0	'0 0 0 0 1 1 0 0 	D	0.544456	0.544456	0.544456	0.544456	1.895120	1.895120	0.544456	0.544456	0.261192	0.255818	0.365937	0.117053	1.966005	
1316000	-306.020927	1	2	1	'0 0 0 0 1 1 Z 0 	D	0.637592	0.637592	0.637592	0.637592	2.502898	2.502898	0.000000	0.637592	0.430731	0.526133	0.042835	0.000300	1.051919	
1317000	-305.795826	1	2	1	'0 0 0 0 1 1 Z 0 	D	0.673302	0.673302	0.673302	0.673302	2.088731	2.088731	0.000000	0.673302	0.425866	0.540109	0.033787	0.000237	1.313998	
1318000	-306.361382	1	2	1	'0 0 0 0 1 1 Z 0 	D	0.476135	0.476135	0.476135	0.476135	1.927921	1.927921	0.000000	0.476135	0.468902	0.484310	0.046597	0.000190	1.211104	
1319000	-308.641066	1	2	1	'0 0 0 0 1 1 Z 0 	D	0.583784	0.583784	0.583784	0.583784	1.449602	1.449602	0.000000	0.583784	0.445463	0.532742	0.021693	0.000102	1.427611	
1320000	-305.464836	1	2	1	'0 0 0 0 1 1 Z 0 	D	0.630146	0.630146	0.630146	0.630146	2.125757	2.125757	0.000000	0.630146	0.433986	0.529374	0.036407	0.000234	1.857407	
1321000	-306.080916	1	2	1	'0 0 0 0 1 1 Z 0 	D	0.481526	0.481526	0.481526	0.481526	2.084259	2.084259	0.000000	0.481526	0.466463	0.483215	0.050107	0.000215	1.178474	
1322000	-306.341669	1	2	1	'0 0 0 0 1 1 Z 0 	D	0.669810	0.669810	0.669810	0.669810	1.847089	1.847089	0.000000	0.669810	0.427285	0.543786	0.028740	0.000189	1.822124	
1323000	-306.053742	1	2	0	'0 0 0 0 1 1 0 0 	D	0.453741	0.453741	0.453741	0.453741	2.172934	2.172934	0.453741	0.453741	0.238933	0.196176	0.464471	0.100421	1.901642	
1324000	-307.387786	1	2	0	'0 0 0 0 1 1 0 0 	D	0.413587	0.413587	0.413587	0.413587	1.594841	1.594841	0.413587	0.413587	0.269351	0.220890	0.415233	0.094527	1.147112	
1325000	-305.349518	1	2	1	'0 0 0 0 1 1 Z 0 	D	0.591776	0.591776	0.591776	0.591776	2.159672	2.159672	0.000000	0.591776	0.441613	0.518765	0.039390	0.000232	1.011332	
1326000	-305.456237	1	2	1	'0 0 0 0 1 1 Z 0 	D	0.551309	0.551309	0.551309	0.551309	2.055953	2.055953	0.000000	0.551309	0.450835	0.508608	0.040347	0.000210	1.506779	
1327000	-307.281280	1	2	0	'0 0 0 0 1 1 0 0 	D	0.465855	0.465855	0.465855	0.465855	2.558510	2.558510	0.465855	0.465855	0.224728	0.183378	0.490171	0.101723	1.480699	
1328000	-306.564519	1	2	0	'0 0 0 0 1 1 0 0 	D	0.577081	0.577081	0.577081	0.577081	1.833862	1.833862	0.577081	0.577081	0.265107	0.273406	0.339016	0.122471	0.658365	
1329000	-305.886725	1	2	1	'1 1 1 1 0 0 Z 1 	D	0.541324	0.541324	0.541324	0.541324	1.867255	1.867255	0.000000	0.541324	0.454058	0.509317	0.036448	0.000177	1.803354	
1330000	-305.995631	1	2	0	'1 1 1 1 0 0 1 1 	D	0.527014	0.527014	0.527014	0.527014	1.898702	1.898702	0.527014	0.527014	0.260310	0.248529	0.377133	0.114029	1.727612	
1331000	-307.152982	1	2	0	'0 0 0 0 1 1 0 0 	D	0.610487	0.610487	0.610487	0.610487	1.785831	1.785831	0.610487	0.610487	0.267403	0.289265	0.315470	0.127863	1.440703	
1332000	-305.599717	1	2	1	'0 0 0 0 1 1 Z 0 	D	0.641304	0.641304	0.641304	0.641304	2.043576	2.043576	0.000000	0.641304	0.432134	0.533485	0.034160	0.000221	0.977110	
1333000	-307.387646	1	2	1	'0 0 0 0 1 1 Z 0 	D	0.743638	0.743638	0.743638	0.743638	1.821225	1.821225	0.000000	0.743638	0.414185	0.559273	0.026341	0.000201	1.563027	
1334000	-307.314838	1	2	0	'0 0 0 0 1 1 0 0 	D	0.447998	0.447998	0.447998	0.447998	2.539002	2.539002	0.447998	0.447998	0.222611	0.176053	0.503057	0.098279	1.754939	
1335000	-307.510144	1	2	1	'0 0 0 0 1 1 Z 0 	D	0.422548	0.422548	0.422548	0.422548	2.300711	2.300711	0.000000	0.422548	0.477533	0.452039	0.070170	0.000258	1.238996	
1336000	-306.569094	1	2	1	'0 0 0 0 1 1 Z 0 	D	0.564504	0.564504	0.564504	0.564504	1.701369	1.701369	0.000000	0.564504	0.449457	0.520421	0.029975	0.000147	1.014215	
1337000	-305.835505	1	2	1	'0 0 0 0 1 1 Z 0 	D	0.543628	0.543628	0.543628	0.543628	2.414771	2.414771	0.000000	0.543628	0.450367	0.500860	0.048508	0.000265	0.907678	
1338000	-305.993024	1	2	1	'0 0 0 0 1 1 Z 0 	D	0.668707	0.668707	0.668707	0.668707	2.420392	2.420392	0.000000	0.668707	0.425296	0.534370	0.040037	0.000297	1.613033	
1339000	-302.506214	1	3	0	'1 2 1 2 0 0 2 1 	D	0.665667	0.277259	0.665667	0.277259	1.931957	1.931957	0.277259	0.665667	0.197818	0.239943	0.405559	0.156680	1.146431	
1340000	-306.822983	1	2	1	'1 1 1 1 0 0 Z 1 	D	0.750080	0.750080	0.750080	0.750080	2.389616	2.389616	0.000000	0.750080	0.411392	0.551335	0.036946	0.000327	0.519861	
1341000	-305.796902	1	2	1	'1 1 1 1 0 0 Z 1 	D	0.595468	0.595468	0.595468	0.595468	2.458416	2.458416	0.000000	0.595468	0.439268	0.515754	0.044698	0.000281	0.994814	
1342000	-305.798635	1	2	1	'1 1 1 1 0 0 Z 1 	D	0.557579	0.557579	0.557579	0.557579	2.429210	2.429210	0.000000	0.557579	0.447300	0.505088	0.047344	0.000269	1.901347	
1343000	-307.257460	1	2	0	'1 1 1 1 0 0 1 1 	D	0.367515	0.367515	0.367515	0.367515	1.895325	1.895325	0.367515	0.367515	0.236734	0.164969	0.513991	0.084306	1.412388	
1344000	-307.076203	1	2	1	'1 1 1 1 0 0 Z 1 	D	0.593435	0.593435	0.593435	0.593435	1.627074	1.627074	0.000000	0.593435	0.443227	0.530363	0.026275	0.000135	0.630133	
1345000	-305.512420	1	2	1	'1 1 1 1 0 0 Z 1 	D	0.574343	0.574343	0.574343	0.574343	1.977406	1.977406	0.000000	0.574343	0.446204	0.517037	0.036560	0.000198	0.950465	
1346000	-309.533581	1	2	0	'1 1 1 1 0 0 1 1 	D	0.749526	0.749526	0.749526	0.749526	2.016200	2.016200	0.749526	0.749526	0.250074	0.304569	0.291915	0.153442	1.021108	
1347000	-306.506092	1	2	0	'1 1 1 1 0 0 1 1 	D	0.583271	0.583271	0.583271	0.583271	1.898211	1.898211	0.583271	0.583271	0.261621	0.269800	0.344801	0.123777	1.367956	
1348000	-306.165063	1	2	0	'1 1 1 1 0 0 1 1 	D	0.457484	0.457484	0.457484	0.457484	2.238976	2.238976	0.457484	0.457484	0.236373	0.194302	0.468359	0.100966	0.915994	
1349000	-308.092427	1	2	0	'1 1 1 1 0 0 1 1 	D	0.648603	0.648603	0.648603	0.648603	2.454843	2.454843	0.648603	0.648603	0.238242	0.251708	0.373364	0.136686	1.529820	
1350000	-307.286982	1	2	0	'1 1 1 1 0 0 1 1 	D	0.644303	0.644303	0.644303	0.644303	2.054926	2.054926	0.644303	0.644303	0.253283	0.276062	0.335578	0.135077	1.556851	
1351000	-307.619151	1	2	1	'1 1 1 1 0 0 Z 1 	D	0.416147	0.416147	0.416147	0.416147	2.262608	2.262608	0.000000	0.416147	0.479183	0.448971	0.071591	0.000255	1.444905	
1352000	-308.711465	1	2	0	'1 1 1 1 0 0 1 1 	D	0.652601	0.652601	0.652601	0.652601	1.606507	1.606507	0.652601	0.652601	0.276172	0.321443	0.269354	0.133030	1.859215	
1353000	-305.977721	1	2	0	'1 1 1 1 0 0 1 1 	D	0.499322	0.499322	0.499322	0.499322	1.849264	1.849264	0.499322	0.499322	0.261532	0.240839	0.388454	0.109175	1.709257	
1354000	-305.643092	1	2	1	'1 1 1 1 0 0 Z 1 	D	0.547643	0.547643	0.547643	0.547643	1.945835	1.945835	0.000000	0.547643	0.452238	0.509607	0.037964	0.000191	1.176555	
1355000	-306.306090	1	2	0	'0 0 0 0 1 1 0 0 	D	0.572884	0.572884	0.572884	0.572884	1.961559	1.961559	0.572884	0.572884	0.258280	0.260855	0.358713	0.122152	1.439886	
1356000	-305.598810	1	2	1	'0 0 0 0 1 1 Z 0 	D	0.633304	0.633304	0.633304	0.633304	2.325817	2.325817	0.000000	0.633304	0.432434	0.527224	0.040072	0.000270	0.923341	
1357000	-305.376902	1	2	1	'0 0 0 0 1 1 Z 0 	D	0.565154	0.565154	0.565154	0.565154	2.173013	2.173013	0.000000	0.565154	0.447173	0.510869	0.041727	0.000231	1.510498	
1358000	-307.853610	1	2	1	'0 0 0 0 1 1 Z 0 	D	0.746569	0.746569	0.746569	0.746569	1.739987	1.739987	0.000000	0.746569	0.413800	0.561481	0.024535	0.000184	0.990723	
1359000	-306.462533	1	2	0	'0 0 0 0 1 1 0 0 	D	0.472738	0.472738	0.472738	0.472738	2.368150	2.368150	0.472738	0.472738	0.232907	0.194773	0.468757	0.103563	1.381104	
1360000	-306.526220	1	2	1	'0 0 0 0 1 1 Z 0 	D	0.472391	0.472391	0.472391	0.472391	1.885645	1.885645	0.000000	0.472391	0.470106	0.483791	0.045919	0.000183	1.768104	
