Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	Dep / InDep	q12	q13	q21	q24	q31	q34	q42	q43	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	RJRates - Mean	
192000	-463.328268	1	2	1	'0 1 1 0 1 1 Z 1 	D	0.050438	0.791812	0.791812	0.050438	0.791812	0.791812	0.000000	0.791812	0.251059	0.226685	0.258000	0.264256	0.286960	
193000	-464.601705	1	2	1	'0 1 1 0 1 1 Z 1 	D	0.089800	0.717138	0.717138	0.089800	0.717138	0.717138	0.000000	0.717138	0.244996	0.211604	0.263307	0.280092	0.551238	
194000	-463.240546	1	2	1	'0 1 1 1 1 1 Z 1 	D	0.069278	0.804911	0.804911	0.804911	0.804911	0.804911	0.000000	0.804911	0.249473	0.249997	0.249996	0.250534	1.024558	
195000	-462.048064	1	2	1	'0 1 1 0 1 1 Z 1 	D	0.037570	0.652359	0.652359	0.037570	0.652359	0.652359	0.000000	0.652359	0.251835	0.193644	0.269215	0.285305	3.060472	
196000	-464.927649	1	2	1	'0 1 1 1 1 1 Z 1 	D	0.144218	0.745166	0.745166	0.745166	0.745166	0.745166	0.000000	0.745166	0.248936	0.249942	0.249990	0.251132	0.726650	
197000	-464.043800	1	2	2	'0 1 Z 0 1 1 Z 1 	D	0.039585	0.649968	0.000000	0.039585	0.649968	0.649968	0.000000	0.649968	0.267992	0.002485	0.334524	0.394999	0.334258	
198000	-464.596419	1	2	3	'0 1 Z Z 1 1 Z 1 	D	0.040720	0.583495	0.000000	0.000000	0.583495	0.583495	0.000000	0.583495	0.244076	0.000000	0.334140	0.421784	1.872930	
199000	-461.998179	1	2	1	'0 1 Z 1 1 1 0 1 	D	0.012103	0.606548	0.000000	0.606548	0.606548	0.606548	0.012103	0.606548	0.251215	0.217854	0.261043	0.269889	0.340104	
200000	-462.197420	1	2	0	'0 1 1 0 1 1 0 1 	D	0.012269	0.719358	0.719358	0.012269	0.719358	0.719358	0.012269	0.719358	0.256748	0.212561	0.262752	0.267938	1.651476	
201000	-465.628237	1	2	1	'0 1 1 1 1 1 Z 1 	D	0.135496	0.535023	0.535023	0.535023	0.535023	0.535023	0.000000	0.535023	0.240377	0.248108	0.250456	0.261059	1.773058	
202000	-464.309582	1	2	1	'0 1 Z 1 1 1 0 1 	D	0.035927	0.752587	0.000000	0.752587	0.752587	0.752587	0.035927	0.752587	0.253322	0.235406	0.255192	0.256080	1.570695	
203000	-465.140978	1	2	1	'0 1 1 0 1 1 Z 1 	D	0.057196	0.506336	0.506336	0.057196	0.506336	0.506336	0.000000	0.506336	0.224608	0.132364	0.288927	0.354101	1.760806	
204000	-461.776897	1	2	1	'0 1 1 1 1 1 Z 1 	D	0.054353	0.560576	0.560576	0.560576	0.560576	0.560576	0.000000	0.560576	0.243620	0.249560	0.250215	0.256606	0.998520	
205000	-463.979620	1	2	1	'0 1 1 0 1 1 Z 1 	D	0.044834	0.844957	0.844957	0.044834	0.844957	0.844957	0.000000	0.844957	0.251272	0.234409	0.255334	0.258985	0.875908	
206000	-464.765644	1	2	1	'0 1 1 1 1 1 Z 1 	D	0.140257	0.593165	0.593165	0.593165	0.593165	0.593165	0.000000	0.593165	0.244759	0.249289	0.250116	0.255835	1.750443	
207000	-462.588015	1	2	0	'0 1 0 1 1 1 0 1 	D	0.018320	0.760899	0.018320	0.760899	0.760899	0.760899	0.018320	0.760899	0.250740	0.241285	0.253009	0.254966	2.440567	
208000	-464.483220	1	2	3	'0 1 Z Z 1 1 Z 1 	D	0.041959	0.655513	0.000000	0.000000	0.655513	0.655513	0.000000	0.655513	0.262455	0.000000	0.335489	0.402056	1.075085	
209000	-463.466736	1	2	1	'0 1 0 0 1 1 Z 1 	D	0.018957	0.560920	0.018957	0.018957	0.560920	0.560920	0.000000	0.560920	0.279176	0.001681	0.333902	0.385242	0.523621	
210000	-466.203926	1	2	2	'0 1 0 Z 1 1 Z 1 	D	0.053567	0.739195	0.053567	0.000000	0.739195	0.739195	0.000000	0.739195	0.270886	0.002392	0.335460	0.391262	0.643797	
211000	-462.248016	1	2	1	'0 1 1 Z 1 1 0 1 	D	0.021909	0.646691	0.646691	0.000000	0.646691	0.646691	0.021909	0.646691	0.259453	0.187364	0.271802	0.281380	0.579855	
212000	-462.151113	1	2	2	'0 1 1 Z 1 1 Z 1 	D	0.034029	0.689857	0.689857	0.000000	0.689857	0.689857	0.000000	0.689857	0.255046	0.195323	0.268632	0.280999	0.211361	
213000	-461.493703	1	2	1	'0 1 1 1 1 1 Z 1 	D	0.067664	0.650904	0.650904	0.650904	0.650904	0.650904	0.000000	0.650904	0.247512	0.249910	0.250024	0.252553	3.250272	
214000	-463.624465	1	2	1	'0 1 1 1 1 1 Z 1 	D	0.117495	0.589985	0.589985	0.589985	0.589985	0.589985	0.000000	0.589985	0.244836	0.249339	0.250143	0.255682	0.588155	
215000	-462.156591	1	2	1	'0 1 1 1 1 1 Z 1 	D	0.036410	0.726432	0.726432	0.726432	0.726432	0.726432	0.000000	0.726432	0.248866	0.250065	0.249981	0.251089	0.372826	
216000	-462.262791	1	2	1	'0 1 1 1 1 1 Z 1 	D	0.093562	0.644899	0.644899	0.644899	0.644899	0.644899	0.000000	0.644899	0.247248	0.249806	0.250037	0.252909	0.681993	
217000	-462.963842	1	2	1	'Z 1 1 1 1 1 0 1 	D	0.000000	0.622139	0.622139	0.622139	0.622139	0.622139	0.068813	0.622139	0.237451	0.249868	0.250205	0.262476	1.869812	
218000	-462.318682	1	2	1	'Z 1 1 1 1 1 0 1 	D	0.000000	0.588266	0.588266	0.588266	0.588266	0.588266	0.028544	0.588266	0.230325	0.250180	0.249886	0.269610	0.289431	
219000	-463.165480	1	2	1	'Z 1 0 1 1 1 0 1 	D	0.000000	0.708962	0.030141	0.708962	0.708962	0.708962	0.030141	0.708962	0.249724	0.240316	0.253362	0.256598	2.848406	
220000	-462.915117	1	2	0	'0 1 0 1 1 1 0 1 	D	0.022205	0.559902	0.022205	0.559902	0.559902	0.559902	0.022205	0.559902	0.251438	0.209971	0.264227	0.274363	3.570066	
221000	-462.161316	1	2	1	'0 1 Z 1 1 1 0 1 	D	0.021017	0.624442	0.000000	0.624442	0.624442	0.624442	0.021017	0.624442	0.253755	0.218371	0.261085	0.266789	0.769715	
222000	-462.044628	1	2	1	'0 1 Z 1 1 1 0 1 	D	0.014658	0.594794	0.000000	0.594794	0.594794	0.594794	0.014658	0.594794	0.251895	0.214195	0.262394	0.271516	0.280644	
223000	-463.367031	1	2	1	'Z 1 1 1 1 1 0 1 	D	0.000000	0.551034	0.551034	0.551034	0.551034	0.551034	0.061752	0.551034	0.228067	0.249166	0.250488	0.272279	0.489969	
224000	-465.939317	1	2	2	'Z 1 Z 1 1 1 0 1 	D	0.000000	0.576263	0.000000	0.576263	0.576263	0.576263	0.061523	0.576263	0.281097	0.184803	0.273339	0.260761	0.842389	
225000	-462.223688	1	2	1	'Z 1 1 1 1 1 0 1 	D	0.000000	0.622946	0.622946	0.622946	0.622946	0.622946	0.048773	0.622946	0.236285	0.249937	0.250104	0.263674	1.488895	
226000	-461.800216	1	2	1	'0 1 1 Z 1 1 0 1 	D	0.013971	0.629666	0.629666	0.000000	0.629666	0.629666	0.013971	0.629666	0.260073	0.181615	0.273435	0.284877	1.829114	
227000	-462.941934	1	2	1	'Z 1 1 1 1 1 0 1 	D	0.000000	0.735511	0.735511	0.735511	0.735511	0.735511	0.040563	0.735511	0.244128	0.250049	0.250019	0.255804	0.844906	
228000	-462.828086	1	2	1	'0 1 1 0 1 1 Z 1 	D	0.058952	0.695343	0.695343	0.058952	0.695343	0.695343	0.000000	0.695343	0.248548	0.205657	0.265243	0.280552	1.047198	
229000	-462.557538	1	2	2	'0 1 1 Z 1 1 Z 1 	D	0.028333	0.581847	0.581847	0.000000	0.581847	0.581847	0.000000	0.581847	0.254108	0.155549	0.282003	0.308340	0.667363	
230000	-463.609094	1	2	3	'0 1 Z Z 1 1 Z 1 	D	0.028268	0.720079	0.000000	0.000000	0.720079	0.720079	0.000000	0.720079	0.292564	0.000000	0.335546	0.371891	0.502192	
231000	-465.354930	1	2	2	'Z 1 0 Z 1 1 0 1 	D	0.000000	0.676181	0.006823	0.000000	0.676181	0.676181	0.006823	0.676181	0.329767	0.000055	0.334190	0.335989	0.578290	
232000	-464.277458	1	2	1	'Z 1 0 1 1 1 0 1 	D	0.000000	0.714013	0.012321	0.714013	0.714013	0.714013	0.012321	0.714013	0.243154	0.251519	0.249496	0.255831	2.349712	
